seed,task_id,task_type,policy,starts_in_model,shortest_at_512,success,task_steps,exploration_steps,replans,failure_reason,states_known_at_end,seconds,post_hoc
2707,41,branch,optimistic_linear_goal,False,,True,52,38,52,success,172,0.18,False
2707,41,branch,optimistic_optimal_rmax,False,,True,52,38,52,success,172,0.125,False
2707,41,branch,optimistic_optimal_goal,False,,True,31,22,31,success,167,0.069,False
2707,42,branch,structural,True,13,True,13,0,13,success,156,0.16,False
2707,42,branch,frontier_t0,True,13,True,13,0,13,success,156,0.186,True
2707,42,branch,task_conditioned_t0,True,13,True,13,0,13,success,156,0.151,True
2707,42,branch,optimistic_linear_rmax,True,13,True,13,0,13,success,156,0.162,False
2707,42,branch,optimistic_linear_shaped,True,13,True,13,0,13,success,156,0.194,False
2707,42,branch,optimistic_linear_goal,True,13,True,13,0,13,success,156,0.16,False
2707,42,branch,optimistic_optimal_rmax,True,13,True,13,0,13,success,156,0.197,False
2707,42,branch,optimistic_optimal_goal,True,13,True,13,0,13,success,156,0.175,False
2707,43,branch,structural,True,12,True,12,0,12,success,156,0.153,False
2707,43,branch,frontier_t0,True,12,True,12,0,12,success,156,0.163,True
2707,43,branch,task_conditioned_t0,True,12,True,12,0,12,success,156,0.165,True
2707,43,branch,optimistic_linear_rmax,True,12,True,12,0,12,success,156,0.181,False
2707,43,branch,optimistic_linear_shaped,True,12,True,12,0,12,success,156,0.205,False
2707,43,branch,optimistic_linear_goal,True,12,True,12,0,12,success,156,0.131,False
2707,43,branch,optimistic_optimal_rmax,True,12,True,12,0,12,success,156,0.135,False
2707,43,branch,optimistic_optimal_goal,True,12,True,12,0,12,success,156,0.188,False
2707,44,branch,structural,False,,True,16,6,16,success,159,0.118,False
2707,44,branch,frontier_t0,False,,True,16,6,16,success,159,0.121,True
2707,44,branch,task_conditioned_t0,False,,True,16,6,16,success,159,0.115,True
2707,44,branch,optimistic_linear_rmax,False,,True,16,6,16,success,159,0.118,False
2707,44,branch,optimistic_linear_shaped,False,,True,16,6,16,success,159,0.12,False
2707,44,branch,optimistic_linear_goal,False,,True,16,6,16,success,159,0.108,False
2707,44,branch,optimistic_optimal_rmax,False,,True,16,6,16,success,159,0.106,False
2707,44,branch,optimistic_optimal_goal,False,,True,16,6,16,success,159,0.109,False
2707,45,branch,structural,True,19,True,19,0,19,success,156,0.174,False
2707,45,branch,frontier_t0,True,19,True,19,0,19,success,156,0.188,True
2707,45,branch,task_conditioned_t0,True,19,True,19,0,19,success,156,0.159,True
2707,45,branch,optimistic_linear_rmax,True,19,True,19,0,19,success,156,0.272,False
2707,45,branch,optimistic_linear_shaped,True,19,True,19,0,19,success,156,0.238,False
2707,45,branch,optimistic_linear_goal,True,19,True,19,0,19,success,156,0.235,False
2707,45,branch,optimistic_optimal_rmax,True,19,True,19,0,19,success,156,0.231,False
2707,45,branch,optimistic_optimal_goal,True,19,True,19,0,19,success,156,0.224,False
2303,0,sequence,structural,True,20,True,20,0,20,success,93,0.158,False
2303,0,sequence,frontier_t0,True,20,True,20,0,20,success,93,0.157,True
2303,0,sequence,task_conditioned_t0,True,20,True,20,0,20,success,93,0.16,True
2303,0,sequence,optimistic_linear_rmax,True,20,True,20,0,20,success,93,0.161,False
2303,0,sequence,optimistic_linear_shaped,True,20,True,20,0,20,success,93,0.168,False
2303,0,sequence,optimistic_linear_goal,True,20,True,20,0,20,success,93,0.21,False
2303,0,sequence,optimistic_optimal_rmax,True,20,True,20,0,20,success,93,0.274,False
2303,0,sequence,optimistic_optimal_goal,True,20,True,20,0,20,success,93,0.242,False
2303,1,all_of,structural,True,20,True,20,0,20,success,93,0.614,False
2303,1,all_of,frontier_t0,True,20,True,20,0,20,success,93,0.537,True
2303,1,all_of,task_conditioned_t0,True,20,True,20,0,20,success,93,0.341,True
2303,1,all_of,optimistic_linear_rmax,True,20,True,20,0,20,success,93,0.255,False
2303,1,all_of,optimistic_linear_shaped,True,20,True,20,0,20,success,93,0.211,False
2303,1,all_of,optimistic_linear_goal,True,20,True,20,0,20,success,93,0.297,False
2303,1,all_of,optimistic_optimal_rmax,True,20,True,20,0,20,success,93,0.33,False
2303,1,all_of,optimistic_optimal_goal,True,20,True,20,0,20,success,93,0.437,False
2303,2,condition_then,structural,True,18,True,18,0,18,success,93,0.133,False
2303,2,condition_then,frontier_t0,True,18,True,18,0,18,success,93,0.145,True
2303,2,condition_then,task_conditioned_t0,True,18,True,18,0,18,success,93,0.129,True
2303,2,condition_then,optimistic_linear_rmax,True,18,True,18,0,18,success,93,0.132,False
2303,2,condition_then,optimistic_linear_shaped,True,18,True,18,0,18,success,93,0.125,False
2303,2,condition_then,optimistic_linear_goal,True,18,True,18,0,18,success,93,0.121,False
2303,2,condition_then,optimistic_optimal_rmax,True,18,True,18,0,18,success,93,0.11,False
2303,2,condition_then,optimistic_optimal_goal,True,18,True,18,0,18,success,93,0.136,False
2303,3,sequence,structural,True,17,True,17,0,17,success,93,0.169,False
2303,3,sequence,frontier_t0,True,17,True,17,0,17,success,93,0.194,True
2303,3,sequence,task_conditioned_t0,True,17,True,17,0,17,success,93,0.183,True
2303,3,sequence,optimistic_linear_rmax,True,17,True,17,0,17,success,93,0.191,False
2303,3,sequence,optimistic_linear_shaped,True,17,True,17,0,17,success,93,0.151,False
2303,3,sequence,optimistic_linear_goal,True,17,True,17,0,17,success,93,0.178,False
2303,3,sequence,optimistic_optimal_rmax,True,17,True,17,0,17,success,93,0.153,False
2303,3,sequence,optimistic_optimal_goal,True,17,True,17,0,17,success,93,0.113,False
2303,4,all_of,structural,True,14,True,14,0,14,success,93,0.24,False
2303,4,all_of,frontier_t0,True,14,True,14,0,14,success,93,0.224,True
2303,4,all_of,task_conditioned_t0,True,14,True,14,0,14,success,93,0.2,True
2303,4,all_of,optimistic_linear_rmax,True,14,True,14,0,14,success,93,0.239,False
2303,4,all_of,optimistic_linear_shaped,True,14,True,14,0,14,success,93,0.27,False
2303,4,all_of,optimistic_linear_goal,True,14,True,14,0,14,success,93,0.289,False
2303,4,all_of,optimistic_optimal_rmax,True,14,True,14,0,14,success,93,0.275,False
2303,4,all_of,optimistic_optimal_goal,True,14,True,14,0,14,success,93,0.274,False
2303,5,condition_then,structural,True,8,True,8,0,8,success,93,0.074,False
2303,5,condition_then,frontier_t0,True,8,True,8,0,8,success,93,0.069,True
2303,5,condition_then,task_conditioned_t0,True,8,True,8,0,8,success,93,0.055,True
2303,5,condition_then,optimistic_linear_rmax,True,8,True,8,0,8,success,93,0.068,False
2303,5,condition_then,optimistic_linear_shaped,True,8,True,8,0,8,success,93,0.074,False
2303,5,condition_then,optimistic_linear_goal,True,8,True,8,0,8,success,93,0.077,False
2303,5,condition_then,optimistic_optimal_rmax,True,8,True,8,0,8,success,93,0.068,False
2303,5,condition_then,optimistic_optimal_goal,True,8,True,8,0,8,success,93,0.061,False
2303,6,sequence,structural,True,26,True,26,0,26,success,93,0.234,False
2303,6,sequence,frontier_t0,True,26,True,26,0,26,success,93,0.216,True
2303,6,sequence,task_conditioned_t0,True,26,True,26,0,26,success,93,0.185,True
2303,6,sequence,optimistic_linear_rmax,True,26,True,26,0,26,success,93,0.22,False
2303,6,sequence,optimistic_linear_shaped,True,26,True,26,0,26,success,93,0.237,False
2303,6,sequence,optimistic_linear_goal,True,26,True,26,0,26,success,93,0.247,False
2303,6,sequence,optimistic_optimal_rmax,True,26,True,26,0,26,success,93,0.277,False
2303,6,sequence,optimistic_optimal_goal,True,26,True,26,0,26,success,93,0.238,False
2303,7,all_of,structural,True,10,True,10,0,10,success,93,0.145,False
2303,7,all_of,frontier_t0,True,10,True,10,0,10,success,93,0.132,True
2303,7,all_of,task_conditioned_t0,True,10,True,10,0,10,success,93,0.105,True
2303,7,all_of,optimistic_linear_rmax,True,10,True,10,0,10,success,93,0.115,False
2303,7,all_of,optimistic_linear_shaped,True,10,True,10,0,10,success,93,0.157,False
2303,7,all_of,optimistic_linear_goal,True,10,True,10,0,10,success,93,0.156,False
2303,7,all_of,optimistic_optimal_rmax,True,10,True,10,0,10,success,93,0.108,False
2303,7,all_of,optimistic_optimal_goal,True,10,True,10,0,10,success,93,0.179,False
2303,8,condition_then,structural,True,17,True,17,0,17,success,93,0.165,False
2303,8,condition_then,frontier_t0,True,17,True,17,0,17,success,93,0.169,True
2303,8,condition_then,task_conditioned_t0,True,17,True,17,0,17,success,93,0.157,True
2303,8,condition_then,optimistic_linear_rmax,True,17,True,17,0,17,success,93,0.15,False
2303,8,condition_then,optimistic_linear_shaped,True,17,True,17,0,17,success,93,0.169,False
2303,8,condition_then,optimistic_linear_goal,True,17,True,17,0,17,success,93,0.164,False
2303,8,condition_then,optimistic_optimal_rmax,True,17,True,17,0,17,success,93,0.164,False
2303,8,condition_then,optimistic_optimal_goal,True,17,True,17,0,17,success,93,0.161,False
2303,9,sequence,structural,True,15,True,15,0,15,success,93,0.184,False
2303,9,sequence,frontier_t0,True,15,True,15,0,15,success,93,0.183,True
2303,9,sequence,task_conditioned_t0,True,15,True,15,0,15,success,93,0.191,True
2303,9,sequence,optimistic_linear_rmax,True,15,True,15,0,15,success,93,0.204,False
2303,9,sequence,optimistic_linear_shaped,True,15,True,15,0,15,success,93,0.181,False
2303,9,sequence,optimistic_linear_goal,True,15,True,15,0,15,success,93,0.193,False
2303,9,sequence,optimistic_optimal_rmax,True,15,True,15,0,15,success,93,0.201,False
2303,9,sequence,optimistic_optimal_goal,True,15,True,15,0,15,success,93,0.202,False
2303,10,all_of,structural,True,16,True,16,0,16,success,93,0.321,False
2303,10,all_of,frontier_t0,True,16,True,16,0,16,success,93,0.319,True
2303,10,all_of,task_conditioned_t0,True,16,True,16,0,16,success,93,0.287,True
2303,10,all_of,optimistic_linear_rmax,True,16,True,16,0,16,success,93,0.318,False
2303,10,all_of,optimistic_linear_shaped,True,16,True,16,0,16,success,93,0.283,False
2303,10,all_of,optimistic_linear_goal,True,16,True,16,0,16,success,93,0.297,False
2303,10,all_of,optimistic_optimal_rmax,True,16,True,16,0,16,success,93,0.317,False
2303,10,all_of,optimistic_optimal_goal,True,16,True,16,0,16,success,93,0.361,False
2303,11,condition_then,structural,True,7,True,7,0,7,success,93,0.082,False
2303,11,condition_then,frontier_t0,True,7,True,7,0,7,success,93,0.08,True
2303,11,condition_then,task_conditioned_t0,True,7,True,7,0,7,success,93,0.079,True
2303,11,condition_then,optimistic_linear_rmax,True,7,True,7,0,7,success,93,0.148,False
2303,11,condition_then,optimistic_linear_shaped,True,7,True,7,0,7,success,93,0.147,False
2303,11,condition_then,optimistic_linear_goal,True,7,True,7,0,7,success,93,0.12,False
2303,11,condition_then,optimistic_optimal_rmax,True,7,True,7,0,7,success,93,0.148,False
2303,11,condition_then,optimistic_optimal_goal,True,7,True,7,0,7,success,93,0.115,False
2303,12,sequence,structural,True,16,True,16,0,16,success,93,0.3,False
2303,12,sequence,frontier_t0,True,16,True,16,0,16,success,93,0.324,True
2303,12,sequence,task_conditioned_t0,True,16,True,16,0,16,success,93,0.273,True
2303,12,sequence,optimistic_linear_rmax,True,16,True,16,0,16,success,93,0.261,False
2303,12,sequence,optimistic_linear_shaped,True,16,True,16,0,16,success,93,0.206,False
2303,12,sequence,optimistic_linear_goal,True,16,True,16,0,16,success,93,0.165,False
2303,12,sequence,optimistic_optimal_rmax,True,16,True,16,0,16,success,93,0.173,False
2303,12,sequence,optimistic_optimal_goal,True,16,True,16,0,16,success,93,0.161,False
2303,13,all_of,structural,True,14,True,14,0,14,success,93,0.196,False
2303,13,all_of,frontier_t0,True,14,True,14,0,14,success,93,0.234,True
2303,13,all_of,task_conditioned_t0,True,14,True,14,0,14,success,93,0.198,True
2303,13,all_of,optimistic_linear_rmax,True,14,True,14,0,14,success,93,0.214,False
2303,13,all_of,optimistic_linear_shaped,True,14,True,14,0,14,success,93,0.205,False
2303,13,all_of,optimistic_linear_goal,True,14,True,14,0,14,success,93,0.267,False
2303,13,all_of,optimistic_optimal_rmax,True,14,True,14,0,14,success,93,0.254,False
2303,13,all_of,optimistic_optimal_goal,True,14,True,14,0,14,success,93,0.27,False
2303,14,condition_then,structural,True,9,True,9,0,9,success,93,0.084,False
2303,14,condition_then,frontier_t0,True,9,True,9,0,9,success,93,0.073,True
2303,14,condition_then,task_conditioned_t0,True,9,True,9,0,9,success,93,0.083,True
2303,14,condition_then,optimistic_linear_rmax,True,9,True,9,0,9,success,93,0.077,False
2303,14,condition_then,optimistic_linear_shaped,True,9,True,9,0,9,success,93,0.08,False
2303,14,condition_then,optimistic_linear_goal,True,9,True,9,0,9,success,93,0.071,False
2303,14,condition_then,optimistic_optimal_rmax,True,9,True,9,0,9,success,93,0.083,False
2303,14,condition_then,optimistic_optimal_goal,True,9,True,9,0,9,success,93,0.081,False
2303,15,sequence,structural,True,28,True,28,0,28,success,93,0.285,False
2303,15,sequence,frontier_t0,True,28,True,28,0,28,success,93,0.249,True
2303,15,sequence,task_conditioned_t0,True,28,True,28,0,28,success,93,0.294,True
2303,15,sequence,optimistic_linear_rmax,True,28,True,28,0,28,success,93,0.35,False
2303,15,sequence,optimistic_linear_shaped,True,28,True,28,0,28,success,93,0.312,False
2303,15,sequence,optimistic_linear_goal,True,28,True,28,0,28,success,93,0.33,False
2303,15,sequence,optimistic_optimal_rmax,True,28,True,28,0,28,success,93,0.343,False
2303,15,sequence,optimistic_optimal_goal,True,28,True,28,0,28,success,93,0.339,False
2303,16,all_of,structural,True,18,True,18,0,18,success,93,0.304,False
2303,16,all_of,frontier_t0,True,18,True,18,0,18,success,93,0.285,True
2303,16,all_of,task_conditioned_t0,True,18,True,18,0,18,success,93,0.239,True
2303,16,all_of,optimistic_linear_rmax,True,18,True,18,0,18,success,93,0.271,False
2303,16,all_of,optimistic_linear_shaped,True,18,True,18,0,18,success,93,0.301,False
2303,16,all_of,optimistic_linear_goal,True,18,True,18,0,18,success,93,0.319,False
2303,16,all_of,optimistic_optimal_rmax,True,18,True,18,0,18,success,93,0.332,False
2303,16,all_of,optimistic_optimal_goal,True,18,True,18,0,18,success,93,0.327,False
2303,17,condition_then,structural,True,17,True,17,0,17,success,93,0.24,False
2303,17,condition_then,frontier_t0,True,17,True,17,0,17,success,93,0.257,True
2303,17,condition_then,task_conditioned_t0,True,17,True,17,0,17,success,93,0.39,True
2303,17,condition_then,optimistic_linear_rmax,True,17,True,17,0,17,success,93,0.352,False
2303,17,condition_then,optimistic_linear_shaped,True,17,True,17,0,17,success,93,0.3,False
2303,17,condition_then,optimistic_linear_goal,True,17,True,17,0,17,success,93,0.251,False
2303,17,condition_then,optimistic_optimal_rmax,True,17,True,17,0,17,success,93,0.255,False
2303,17,condition_then,optimistic_optimal_goal,True,17,True,17,0,17,success,93,0.23,False
2303,18,sequence,structural,True,22,True,22,0,22,success,93,0.309,False
2303,18,sequence,frontier_t0,True,22,True,22,0,22,success,93,0.289,True
2303,18,sequence,task_conditioned_t0,True,22,True,22,0,22,success,93,0.281,True
2303,18,sequence,optimistic_linear_rmax,True,22,True,22,0,22,success,93,0.288,False
2303,18,sequence,optimistic_linear_shaped,True,22,True,22,0,22,success,93,0.252,False
2303,18,sequence,optimistic_linear_goal,True,22,True,22,0,22,success,93,0.298,False
2303,18,sequence,optimistic_optimal_rmax,True,22,True,22,0,22,success,93,0.289,False
2303,18,sequence,optimistic_optimal_goal,True,22,True,22,0,22,success,93,0.208,False
2303,19,all_of,structural,True,19,True,19,0,19,success,93,0.226,False
2303,19,all_of,frontier_t0,True,19,True,19,0,19,success,93,0.192,True
2303,19,all_of,task_conditioned_t0,True,19,True,19,0,19,success,93,0.227,True
2303,19,all_of,optimistic_linear_rmax,True,19,True,19,0,19,success,93,0.225,False
2303,19,all_of,optimistic_linear_shaped,True,19,True,19,0,19,success,93,0.26,False
2303,19,all_of,optimistic_linear_goal,True,19,True,19,0,19,success,93,0.251,False
2303,19,all_of,optimistic_optimal_rmax,True,19,True,19,0,19,success,93,0.258,False
2303,19,all_of,optimistic_optimal_goal,True,19,True,19,0,19,success,93,0.198,False
2303,20,condition_then,structural,True,19,True,19,0,19,success,93,0.16,False
2303,20,condition_then,frontier_t0,True,19,True,19,0,19,success,93,0.155,True
2303,20,condition_then,task_conditioned_t0,True,19,True,19,0,19,success,93,0.169,True
2303,20,condition_then,optimistic_linear_rmax,True,19,True,19,0,19,success,93,0.216,False
2303,20,condition_then,optimistic_linear_shaped,True,19,True,19,0,19,success,93,0.226,False
2303,20,condition_then,optimistic_linear_goal,True,19,True,19,0,19,success,93,0.212,False
2303,20,condition_then,optimistic_optimal_rmax,True,19,True,19,0,19,success,93,0.255,False
2303,20,condition_then,optimistic_optimal_goal,True,19,True,19,0,19,success,93,0.372,False
2303,21,sequence,structural,True,21,True,21,0,21,success,93,0.481,False
2303,21,sequence,frontier_t0,True,21,True,21,0,21,success,93,0.37,True
2303,21,sequence,task_conditioned_t0,True,21,True,21,0,21,success,93,0.398,True
2303,21,sequence,optimistic_linear_rmax,True,21,True,21,0,21,success,93,0.348,False
2303,21,sequence,optimistic_linear_shaped,True,21,True,21,0,21,success,93,0.282,False
2303,21,sequence,optimistic_linear_goal,True,21,True,21,0,21,success,93,0.185,False
2303,21,sequence,optimistic_optimal_rmax,True,21,True,21,0,21,success,93,0.157,False
2303,21,sequence,optimistic_optimal_goal,True,21,True,21,0,21,success,93,0.231,False
2303,22,all_of,structural,True,16,True,16,0,16,success,93,0.294,False
2303,22,all_of,frontier_t0,True,16,True,16,0,16,success,93,0.296,True
2303,22,all_of,task_conditioned_t0,True,16,True,16,0,16,success,93,0.271,True
2303,22,all_of,optimistic_linear_rmax,True,16,True,16,0,16,success,93,0.277,False
2303,22,all_of,optimistic_linear_shaped,True,16,True,16,0,16,success,93,0.225,False
2303,22,all_of,optimistic_linear_goal,True,16,True,16,0,16,success,93,0.278,False
2303,22,all_of,optimistic_optimal_rmax,True,16,True,16,0,16,success,93,0.265,False
2303,22,all_of,optimistic_optimal_goal,True,16,True,16,0,16,success,93,0.252,False
2303,23,condition_then,structural,True,11,True,11,0,11,success,93,0.096,False
2303,23,condition_then,frontier_t0,True,11,True,11,0,11,success,93,0.089,True
2303,23,condition_then,task_conditioned_t0,True,11,True,11,0,11,success,93,0.105,True
2303,23,condition_then,optimistic_linear_rmax,True,11,True,11,0,11,success,93,0.09,False
2303,23,condition_then,optimistic_linear_shaped,True,11,True,11,0,11,success,93,0.096,False
2303,23,condition_then,optimistic_linear_goal,True,11,True,11,0,11,success,93,0.071,False
2303,23,condition_then,optimistic_optimal_rmax,True,11,True,11,0,11,success,93,0.087,False
2303,23,condition_then,optimistic_optimal_goal,True,11,True,11,0,11,success,93,0.084,False
2303,24,sequence,structural,True,25,True,25,0,25,success,93,0.262,False
2303,24,sequence,frontier_t0,True,25,True,25,0,25,success,93,0.183,True
2303,24,sequence,task_conditioned_t0,True,25,True,25,0,25,success,93,0.2,True
2303,24,sequence,optimistic_linear_rmax,True,25,True,25,0,25,success,93,0.2,False
2303,24,sequence,optimistic_linear_shaped,True,25,True,25,0,25,success,93,0.19,False
2303,24,sequence,optimistic_linear_goal,True,25,True,25,0,25,success,93,0.209,False
2303,24,sequence,optimistic_optimal_rmax,True,25,True,25,0,25,success,93,0.218,False
2303,24,sequence,optimistic_optimal_goal,True,25,True,25,0,25,success,93,0.193,False
2303,25,all_of,structural,True,20,True,20,0,20,success,93,0.314,False
2303,25,all_of,frontier_t0,True,20,True,20,0,20,success,93,0.388,True
2303,25,all_of,task_conditioned_t0,True,20,True,20,0,20,success,93,0.358,True
2303,25,all_of,optimistic_linear_rmax,True,20,True,20,0,20,success,93,0.359,False
2303,25,all_of,optimistic_linear_shaped,True,20,True,20,0,20,success,93,0.378,False
2303,25,all_of,optimistic_linear_goal,True,20,True,20,0,20,success,93,0.375,False
2303,25,all_of,optimistic_optimal_rmax,True,20,True,20,0,20,success,93,0.393,False
2303,25,all_of,optimistic_optimal_goal,True,20,True,20,0,20,success,93,0.451,False
2303,26,condition_then,structural,True,10,True,10,0,10,success,93,0.109,False
2303,26,condition_then,frontier_t0,True,10,True,10,0,10,success,93,0.104,True
2303,26,condition_then,task_conditioned_t0,True,10,True,10,0,10,success,93,0.108,True
2303,26,condition_then,optimistic_linear_rmax,True,10,True,10,0,10,success,93,0.115,False
2303,26,condition_then,optimistic_linear_shaped,True,10,True,10,0,10,success,93,0.111,False
2303,26,condition_then,optimistic_linear_goal,True,10,True,10,0,10,success,93,0.109,False
2303,26,condition_then,optimistic_optimal_rmax,True,10,True,10,0,10,success,93,0.107,False
2303,26,condition_then,optimistic_optimal_goal,True,10,True,10,0,10,success,93,0.109,False
2303,27,sequence,structural,True,22,True,22,0,22,success,93,0.327,False
2303,27,sequence,frontier_t0,True,22,True,22,0,22,success,93,0.305,True
2303,27,sequence,task_conditioned_t0,True,22,True,22,0,22,success,93,0.285,True
2303,27,sequence,optimistic_linear_rmax,True,22,True,22,0,22,success,93,0.25,False
2303,27,sequence,optimistic_linear_shaped,True,22,True,22,0,22,success,93,0.303,False
2303,27,sequence,optimistic_linear_goal,True,22,True,22,0,22,success,93,0.309,False
2303,27,sequence,optimistic_optimal_rmax,True,22,True,22,0,22,success,93,0.301,False
2303,27,sequence,optimistic_optimal_goal,True,22,True,22,0,22,success,93,0.282,False
2303,28,all_of,structural,True,17,True,20,0,20,success,93,0.533,False
2303,28,all_of,frontier_t0,True,17,True,20,0,20,success,93,0.513,True
2303,28,all_of,task_conditioned_t0,True,17,True,20,0,20,success,93,0.483,True
2303,28,all_of,optimistic_linear_rmax,True,17,True,20,0,20,success,93,0.522,False
2303,28,all_of,optimistic_linear_shaped,True,17,True,20,0,20,success,93,0.425,False
2303,28,all_of,optimistic_linear_goal,True,17,True,20,0,20,success,93,0.406,False
2303,28,all_of,optimistic_optimal_rmax,True,17,True,20,0,20,success,93,0.458,False
2303,28,all_of,optimistic_optimal_goal,True,17,True,20,0,20,success,93,0.332,False
2303,29,condition_then,structural,True,16,True,16,0,16,success,93,0.147,False
2303,29,condition_then,frontier_t0,True,16,True,16,0,16,success,93,0.155,True
2303,29,condition_then,task_conditioned_t0,True,16,True,16,0,16,success,93,0.183,True
2303,29,condition_then,optimistic_linear_rmax,True,16,True,16,0,16,success,93,0.23,False
2303,29,condition_then,optimistic_linear_shaped,True,16,True,16,0,16,success,93,0.195,False
2303,29,condition_then,optimistic_linear_goal,True,16,True,16,0,16,success,93,0.229,False
2303,29,condition_then,optimistic_optimal_rmax,True,16,True,16,0,16,success,93,0.332,False
2303,29,condition_then,optimistic_optimal_goal,True,16,True,16,0,16,success,93,0.288,False
2303,30,sequence,structural,True,16,True,16,0,16,success,93,0.341,False
2303,30,sequence,frontier_t0,True,16,True,16,0,16,success,93,0.294,True
2303,30,sequence,task_conditioned_t0,True,16,True,16,0,16,success,93,0.18,True
2303,30,sequence,optimistic_linear_rmax,True,16,True,16,0,16,success,93,0.141,False
2303,30,sequence,optimistic_linear_shaped,True,16,True,16,0,16,success,93,0.144,False
2303,30,sequence,optimistic_linear_goal,True,16,True,16,0,16,success,93,0.18,False
2303,30,sequence,optimistic_optimal_rmax,True,16,True,16,0,16,success,93,0.155,False
2303,30,sequence,optimistic_optimal_goal,True,16,True,16,0,16,success,93,0.146,False
2303,31,all_of,structural,True,9,True,9,0,9,success,93,0.17,False
2303,31,all_of,frontier_t0,True,9,True,9,0,9,success,93,0.154,True
2303,31,all_of,task_conditioned_t0,True,9,True,9,0,9,success,93,0.189,True
2303,31,all_of,optimistic_linear_rmax,True,9,True,9,0,9,success,93,0.266,False
2303,31,all_of,optimistic_linear_shaped,True,9,True,9,0,9,success,93,0.276,False
2303,31,all_of,optimistic_linear_goal,True,9,True,9,0,9,success,93,0.285,False
2303,31,all_of,optimistic_optimal_rmax,True,9,True,9,0,9,success,93,0.264,False
2303,31,all_of,optimistic_optimal_goal,True,9,True,9,0,9,success,93,0.26,False
2303,32,condition_then,structural,True,7,True,7,0,7,success,93,0.095,False
2303,32,condition_then,frontier_t0,True,7,True,7,0,7,success,93,0.087,True
2303,32,condition_then,task_conditioned_t0,True,7,True,7,0,7,success,93,0.084,True
2303,32,condition_then,optimistic_linear_rmax,True,7,True,7,0,7,success,93,0.089,False
2303,32,condition_then,optimistic_linear_shaped,True,7,True,7,0,7,success,93,0.077,False
2303,32,condition_then,optimistic_linear_goal,True,7,True,7,0,7,success,93,0.076,False
2303,32,condition_then,optimistic_optimal_rmax,True,7,True,7,0,7,success,93,0.075,False
2303,32,condition_then,optimistic_optimal_goal,True,7,True,7,0,7,success,93,0.077,False
2303,33,sequence,structural,True,20,True,20,0,20,success,93,0.232,False
2303,33,sequence,frontier_t0,True,20,True,20,0,20,success,93,0.23,True
2303,33,sequence,task_conditioned_t0,True,20,True,20,0,20,success,93,0.215,True
2303,33,sequence,optimistic_linear_rmax,True,20,True,20,0,20,success,93,0.246,False
2303,33,sequence,optimistic_linear_shaped,True,20,True,20,0,20,success,93,0.252,False
2303,33,sequence,optimistic_linear_goal,True,20,True,20,0,20,success,93,0.211,False
2303,33,sequence,optimistic_optimal_rmax,True,20,True,20,0,20,success,93,0.23,False
2303,33,sequence,optimistic_optimal_goal,True,20,True,20,0,20,success,93,0.231,False
2303,34,all_of,structural,True,8,True,8,0,8,success,93,0.162,False
2303,34,all_of,frontier_t0,True,8,True,8,0,8,success,93,0.23,True
2303,34,all_of,task_conditioned_t0,True,8,True,8,0,8,success,93,0.164,True
2303,34,all_of,optimistic_linear_rmax,True,8,True,8,0,8,success,93,0.152,False
2303,34,all_of,optimistic_linear_shaped,True,8,True,8,0,8,success,93,0.136,False
2303,34,all_of,optimistic_linear_goal,True,8,True,8,0,8,success,93,0.16,False
2303,34,all_of,optimistic_optimal_rmax,True,8,True,8,0,8,success,93,0.134,False
2303,34,all_of,optimistic_optimal_goal,True,8,True,8,0,8,success,93,0.118,False
2303,35,condition_then,structural,True,11,True,11,0,11,success,93,0.119,False
2303,35,condition_then,frontier_t0,True,11,True,11,0,11,success,93,0.106,True
2303,35,condition_then,task_conditioned_t0,True,11,True,11,0,11,success,93,0.114,True
2303,35,condition_then,optimistic_linear_rmax,True,11,True,11,0,11,success,93,0.112,False
2303,35,condition_then,optimistic_linear_shaped,True,11,True,11,0,11,success,93,0.114,False
2303,35,condition_then,optimistic_linear_goal,True,11,True,11,0,11,success,93,0.109,False
2303,35,condition_then,optimistic_optimal_rmax,True,11,True,11,0,11,success,93,0.098,False
2303,35,condition_then,optimistic_optimal_goal,True,11,True,11,0,11,success,93,0.106,False
2303,36,branch,structural,True,10,True,10,0,10,success,93,0.137,False
2303,36,branch,frontier_t0,True,10,True,10,0,10,success,93,0.118,True
2303,36,branch,task_conditioned_t0,True,10,True,10,0,10,success,93,0.108,True
2303,36,branch,optimistic_linear_rmax,True,10,True,10,0,10,success,93,0.136,False
2303,36,branch,optimistic_linear_shaped,True,10,True,10,0,10,success,93,0.145,False
2303,36,branch,optimistic_linear_goal,True,10,True,10,0,10,success,93,0.123,False
2303,36,branch,optimistic_optimal_rmax,True,10,True,10,0,10,success,93,0.113,False
2303,36,branch,optimistic_optimal_goal,True,10,True,10,0,10,success,93,0.147,False
2303,37,branch,structural,True,10,True,10,0,10,success,93,0.159,False
2303,37,branch,frontier_t0,True,10,True,10,0,10,success,93,0.13,True
2303,37,branch,task_conditioned_t0,True,10,True,10,0,10,success,93,0.139,True
2303,37,branch,optimistic_linear_rmax,True,10,True,10,0,10,success,93,0.143,False
2303,37,branch,optimistic_linear_shaped,True,10,True,10,0,10,success,93,0.159,False
2303,37,branch,optimistic_linear_goal,True,10,True,10,0,10,success,93,0.155,False
2303,37,branch,optimistic_optimal_rmax,True,10,True,10,0,10,success,93,0.176,False
