noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
uniform,0.4,2101,30,sequence,shortest_oracle,0.9999999848205947,59.80704140912371,59.80703454510342,693,158
uniform,0.4,2101,30,sequence,ssp_optimal,0.9999999999999963,43.85562061813186,43.855620618130146,693,158
uniform,0.4,2101,31,all_of,linear,0.12531530550627804,458.6880881269182,86.57780869064746,1380,158
uniform,0.4,2101,31,all_of,shortest,0.3380117796364288,367.2629270384032,83.79873104636033,1380,158
uniform,0.4,2101,31,all_of,linear_empirical,0.08777430784418576,472.38851252817193,60.712049747573566,1380,158
uniform,0.4,2101,31,all_of,certainty_equivalent,0.15288725075539272,443.37197305438235,63.12001421611675,1380,158
uniform,0.4,2101,31,all_of,linear_oracle,0.9999999999999981,31.17966065955839,31.179660659557484,1380,158
uniform,0.4,2101,31,all_of,shortest_oracle,0.9999999999999986,35.25889369064378,35.25889369064309,1380,158
uniform,0.4,2101,31,all_of,ssp_optimal,0.999999999999998,31.17908438754126,31.1790843875403,1380,158
uniform,0.4,2101,32,condition_then,linear,0.499447482313927,269.4141314072796,26.291537783259162,379,158
uniform,0.4,2101,32,condition_then,shortest,0.48996778893310877,274.0205264594115,26.295676336638028,379,158
uniform,0.4,2101,32,condition_then,linear_empirical,0.46608842471787515,285.55593915830895,26.1607282378695,379,158
uniform,0.4,2101,32,condition_then,certainty_equivalent,0.3427110181560581,345.0818979822691,24.947955639633037,379,158
uniform,0.4,2101,32,condition_then,linear_oracle,0.9999999999999982,17.278572394096365,17.278572394095487,379,158
uniform,0.4,2101,32,condition_then,shortest_oracle,0.9999999999999981,18.35633400198885,18.356334001987918,379,158
uniform,0.4,2101,32,condition_then,ssp_optimal,0.9999999999999981,17.144775759082282,17.144775759081348,379,158
uniform,0.4,2101,33,sequence,linear,0.20313286706652725,427.3646029515832,95.34956685912273,693,158
uniform,0.4,2101,33,sequence,shortest,0.20502811565580162,429.44557050932434,109.35068906711838,693,158
uniform,0.4,2101,33,sequence,linear_empirical,0.20324913823001434,421.942358869407,68.91009607786876,693,158
uniform,0.4,2101,33,sequence,certainty_equivalent,0.20401499717498336,421.7862502069291,69.808244284636,693,158
uniform,0.4,2101,33,sequence,linear_oracle,0.9999999999999987,43.2391855530251,43.23918555302448,693,158
uniform,0.4,2101,33,sequence,shortest_oracle,0.9999999999999972,46.680643372984214,46.68064337298292,693,158
uniform,0.4,2101,33,sequence,ssp_optimal,0.9999999999999973,42.58179370204769,42.58179370204644,693,158
uniform,0.4,2101,34,all_of,linear,0.27901971168406936,395.49350679839347,94.44350372806133,1380,158
uniform,0.4,2101,34,all_of,shortest,0.9016170547311351,130.9246555697864,89.34235124484039,1380,158
uniform,0.4,2101,34,all_of,linear_empirical,0.2805324216435616,385.18010052135,59.93139867524977,1380,158
uniform,0.4,2101,34,all_of,certainty_equivalent,0.39760618353544014,333.45528216718674,62.95085231012529,1380,158
uniform,0.4,2101,34,all_of,linear_oracle,0.9999999999999983,30.0772961675074,30.077296167506596,1380,158
uniform,0.4,2101,34,all_of,shortest_oracle,0.9999999999999981,32.121474179459476,32.12147417945857,1380,158
uniform,0.4,2101,34,all_of,ssp_optimal,0.9999999999999986,29.65627742881835,29.656277428817653,1380,158
uniform,0.4,2101,35,condition_then,linear,0.576653350408471,249.39263852583056,56.60099592215643,505,158
uniform,0.4,2101,35,condition_then,shortest,0.8389242384963418,109.19221412671203,31.852011195592063,505,158
uniform,0.4,2101,35,condition_then,linear_empirical,0.7250798302514195,167.28948222621,36.58956463557602,505,158
uniform,0.4,2101,35,condition_then,certainty_equivalent,0.570638984103781,251.5016295885796,55.49706615199624,505,158
uniform,0.4,2101,35,condition_then,linear_oracle,0.999999999999999,28.852427558697144,28.85242755869666,505,158
uniform,0.4,2101,35,condition_then,shortest_oracle,0.999999999999998,27.268553170578972,27.268553170578002,505,158
uniform,0.4,2101,35,condition_then,ssp_optimal,0.9999999999999984,26.722081578185392,26.72208157818464,505,158
uniform,0.4,2101,36,branch,linear,0.02899601294831616,498.9552418500835,62.11890175493729,692,158
uniform,0.4,2101,36,branch,shortest,0.13808664915512475,458.43864036724534,124.11775388521063,692,158
uniform,0.4,2101,36,branch,linear_empirical,0.03028243799692055,498.4275791346421,63.8055426469256,692,158
uniform,0.4,2101,36,branch,certainty_equivalent,0.1359175998308847,453.9790895649711,85.11701716906923,692,158
uniform,0.4,2101,36,branch,linear_oracle,0.9999999999999993,20.581302702120627,20.5813027021203,692,158
uniform,0.4,2101,36,branch,shortest_oracle,0.9999999999999988,19.04908138542832,19.04908138542772,692,158
uniform,0.4,2101,36,branch,ssp_optimal,0.9999999999999989,18.855644680928368,18.85564468092782,692,158
uniform,0.4,2101,37,branch,linear,0.5478067162307525,263.0166908794255,57.490586837392186,692,158
