noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
drift_state,0.05,2101,16,all_of,certainty_equivalent,0.9999999999979682,15.332261465281949,15.33226146427281,1380,170
drift_state,0.05,2101,16,all_of,linear_oracle,0.9999999999999982,15.804332490793684,15.804332490792802,1380,170
drift_state,0.05,2101,16,all_of,shortest_oracle,0.9999999999999984,15.248396626847756,15.248396626846983,1380,170
drift_state,0.05,2101,16,all_of,ssp_optimal,0.9999999999999984,15.123616918165062,15.12361691816429,1380,170
drift_state,0.05,2101,17,condition_then,linear,0.9999997264600998,30.760038144474034,30.7599065061069,505,170
drift_state,0.05,2101,17,condition_then,shortest,0.9999954401000344,48.657843389964974,48.65573058644681,505,170
drift_state,0.05,2101,17,condition_then,linear_empirical,0.9999999999356596,28.79286187874386,28.79286184765411,505,170
drift_state,0.05,2101,17,condition_then,certainty_equivalent,0.9999954401042329,48.65780291177611,48.65569011001874,505,170
drift_state,0.05,2101,17,condition_then,linear_oracle,0.999999999999999,8.673250831396114,8.673250831395611,505,170
drift_state,0.05,2101,17,condition_then,shortest_oracle,0.9999999999999991,8.657246337889154,8.657246337888706,505,170
drift_state,0.05,2101,17,condition_then,ssp_optimal,0.9999999999999991,8.657246337889154,8.657246337888706,505,170
drift_state,0.05,2101,18,sequence,linear,0.9999999999999982,23.43836397544147,23.438363975440602,693,170
drift_state,0.05,2101,18,sequence,shortest,0.9999999999999984,22.665578846081,22.66557884608024,693,170
drift_state,0.05,2101,18,sequence,linear_empirical,0.9999999999999982,23.43836397544147,23.438363975440602,693,170
drift_state,0.05,2101,18,sequence,certainty_equivalent,0.9999999999999979,22.691332868009155,22.69133286800812,693,170
drift_state,0.05,2101,18,sequence,linear_oracle,0.9999999999999982,22.292694127567234,22.292694127566364,693,170
drift_state,0.05,2101,18,sequence,shortest_oracle,0.9999999999999981,22.49034728135343,22.490347281352506,693,170
drift_state,0.05,2101,18,sequence,ssp_optimal,0.9999999999999986,21.861418525989556,21.86141852598885,693,170
drift_state,0.05,2101,19,all_of,linear,0.999999999999998,24.775457504079608,24.775457504078634,1380,170
drift_state,0.05,2101,19,all_of,shortest,0.9999999999999984,24.901856693081424,24.901856693080667,1380,170
drift_state,0.05,2101,19,all_of,linear_empirical,0.9999999999999981,24.77296345954405,24.77296345954313,1380,170
drift_state,0.05,2101,19,all_of,certainty_equivalent,0.999999999999998,24.998933871792264,24.99893387179129,1380,170
drift_state,0.05,2101,19,all_of,linear_oracle,0.9999999999999983,20.164818480846524,20.164818480845703,1380,170
drift_state,0.05,2101,19,all_of,shortest_oracle,0.9999999999999982,20.389963695814377,20.389963695813503,1380,170
drift_state,0.05,2101,19,all_of,ssp_optimal,0.9999999999999983,19.970959654075358,19.970959654074537,1380,170
drift_state,0.05,2101,20,condition_then,linear,0.9999999999999986,8.539495927338102,8.539495927337375,465,170
drift_state,0.05,2101,20,condition_then,shortest,0.9999999999976861,8.64170168164158,8.641701680476846,465,170
drift_state,0.05,2101,20,condition_then,linear_empirical,0.9999999999999986,8.539495927338102,8.539495927337375,465,170
drift_state,0.05,2101,20,condition_then,certainty_equivalent,0.9999999999978667,8.641706698776169,8.641706697702357,465,170
drift_state,0.05,2101,20,condition_then,linear_oracle,0.9999999999999981,8.52365347211349,8.523653472112539,465,170
drift_state,0.05,2101,20,condition_then,shortest_oracle,0.999999999999999,8.628169910106765,8.628169910106262,465,170
drift_state,0.05,2101,20,condition_then,ssp_optimal,0.9999999999999997,7.416925558768355,7.416925558768187,465,170
drift_state,0.05,2101,21,sequence,linear,0.99999999999552,22.37215864890689,22.37215864671337,693,170
drift_state,0.05,2101,21,sequence,shortest,0.9999984475277491,25.61079077656733,25.61003566964461,693,170
drift_state,0.05,2101,21,sequence,linear_empirical,0.9999999999950219,22.570775457769,22.57077545533256,693,170
drift_state,0.05,2101,21,sequence,certainty_equivalent,0.9999984503310398,25.69213601622558,25.691382398855826,693,170
drift_state,0.05,2101,21,sequence,linear_oracle,0.9999999999999981,21.353326010801535,21.353326010800608,693,170
drift_state,0.05,2101,21,sequence,shortest_oracle,0.9999999999999981,21.426877858428593,21.426877858427666,693,170
drift_state,0.05,2101,21,sequence,ssp_optimal,0.9999999999999984,21.108386459568397,21.108386459567633,693,170
drift_state,0.05,2101,22,all_of,linear,0.9999999999999977,20.315601010424146,20.315601010423,1380,170
drift_state,0.05,2101,22,all_of,shortest,0.9999870435748159,62.95638438815785,62.950566312766334,1380,170
drift_state,0.05,2101,22,all_of,linear_empirical,0.9999999999999982,20.246957831411805,20.24695783141093,1380,170
drift_state,0.05,2101,22,all_of,certainty_equivalent,0.9999869863256218,63.15946480131839,63.153623660730865,1380,170
drift_state,0.05,2101,22,all_of,linear_oracle,0.9999999999999984,19.944352807261925,19.94435280726116,1380,170
drift_state,0.05,2101,22,all_of,shortest_oracle,0.999999999999998,20.77162846427411,20.771628464273128,1380,170
drift_state,0.05,2101,22,all_of,ssp_optimal,0.9999999999999989,19.812811300347985,19.812811300347438,1380,170
drift_state,0.05,2101,23,condition_then,linear,0.9999997982472761,12.591305647522187,12.591204890437453,453,170
drift_state,0.05,2101,23,condition_then,shortest,0.9999963809332212,48.35329370371791,48.351615729253346,453,170
drift_state,0.05,2101,23,condition_then,linear_empirical,0.9999997982472761,12.591305647522187,12.591204890437453,453,170
drift_state,0.05,2101,23,condition_then,certainty_equivalent,0.9999963809332214,48.35244551321765,48.350767535683524,453,170
drift_state,0.05,2101,23,condition_then,linear_oracle,0.9999999999999988,8.774075935271881,8.774075935271267,453,170
drift_state,0.05,2101,23,condition_then,shortest_oracle,0.9999999999999991,8.608128488130008,8.60812848812956,453,170
drift_state,0.05,2101,23,condition_then,ssp_optimal,0.9999999999999991,8.527614297666377,8.527614297665929,453,170
drift_state,0.05,2101,24,sequence,linear,0.9999937901845957,62.21194105899884,62.20914794083699,693,170
drift_state,0.05,2101,24,sequence,shortest,0.9999936074189691,62.61809842267753,62.615225694093745,693,170
drift_state,0.05,2101,24,sequence,linear_empirical,0.9999965742167928,60.521801448790946,60.52025477706136,693,170
drift_state,0.05,2101,24,sequence,certainty_equivalent,0.9999965511570204,60.76907138078382,60.76751515079626,693,170
drift_state,0.05,2101,24,sequence,linear_oracle,0.9999999999999984,22.317080600684008,22.317080600683248,693,170
drift_state,0.05,2101,24,sequence,shortest_oracle,0.9999999999999984,22.72933861906623,22.72933861906547,693,170
drift_state,0.05,2101,24,sequence,ssp_optimal,0.9999999999999986,22.122899651661687,22.12289965166098,693,170
drift_state,0.05,2101,25,all_of,linear,0.9999970863571296,54.187712766647174,54.186378861253964,1380,170
drift_state,0.05,2101,25,all_of,shortest,0.9999970716129984,54.35249459955417,54.351154426623516,1380,170
drift_state,0.05,2101,25,all_of,linear_empirical,0.9999970781369012,54.28872550855238,54.287388134961915,1380,170
drift_state,0.05,2101,25,all_of,certainty_equivalent,0.9999996999912434,20.054315655915136,20.054168067857777,1380,170
drift_state,0.05,2101,25,all_of,linear_oracle,0.9999999999999986,16.204476483842097,16.204476483841383,1380,170
drift_state,0.05,2101,25,all_of,shortest_oracle,0.9999999999999982,16.35501989916408,16.3550198991632,1380,170
drift_state,0.05,2101,25,all_of,ssp_optimal,0.9999999999999984,16.033836012150548,16.033836012149777,1380,170
drift_state,0.05,2101,26,condition_then,linear,0.9999999999999987,15.763889275277535,15.763889275276874,447,170
drift_state,0.05,2101,26,condition_then,shortest,0.9999999999999987,15.259182007902883,15.25918200790222,447,170
drift_state,0.05,2101,26,condition_then,linear_empirical,0.9999999999999987,15.915042241084732,15.915042241084072,447,170
drift_state,0.05,2101,26,condition_then,certainty_equivalent,0.9999999999999986,15.319595153808516,15.319595153807798,447,170
drift_state,0.05,2101,26,condition_then,linear_oracle,0.999999999999999,15.214829426395735,15.214829426395239,447,170
drift_state,0.05,2101,26,condition_then,shortest_oracle,0.9999999999999989,15.253118008810777,15.253118008810226,447,170
drift_state,0.05,2101,26,condition_then,ssp_optimal,0.9999999999999989,14.849727672841965,14.849727672841412,447,170
drift_state,0.05,2101,27,sequence,linear,0.9999999999999983,26.56062822480863,26.56062822480782,693,170
drift_state,0.05,2101,27,sequence,shortest,0.9999999999982833,26.652236578513374,26.65223657768016,693,170
drift_state,0.05,2101,27,sequence,linear_empirical,0.9999999999999983,26.422914996482053,26.422914996481243,693,170
drift_state,0.05,2101,27,sequence,certainty_equivalent,0.999999999999998,26.748661478218157,26.748661478217187,693,170
drift_state,0.05,2101,27,sequence,linear_oracle,0.9999999999999977,26.413037445483898,26.413037445482765,693,170
drift_state,0.05,2101,27,sequence,shortest_oracle,0.9999999999999984,26.59968598205399,26.599685982053238,693,170
drift_state,0.05,2101,27,sequence,ssp_optimal,0.9999999999999986,26.047971748593117,26.047971748592417,693,170
drift_state,0.05,2101,28,all_of,linear,0.9999999999999961,19.035822955347054,19.03582295534514,1380,170
drift_state,0.05,2101,28,all_of,shortest,0.9999999999986697,20.192220262990975,20.19222026233674,1380,170
drift_state,0.05,2101,28,all_of,linear_empirical,0.9999999999999988,18.950513348557838,18.950513348557237,1380,170
drift_state,0.05,2101,28,all_of,certainty_equivalent,0.9999999999999981,19.13867800994022,19.13867800993929,1380,170
drift_state,0.05,2101,28,all_of,linear_oracle,0.9999999999999986,19.17545109066666,19.17545109066595,1380,170
drift_state,0.05,2101,28,all_of,shortest_oracle,0.9999999999999986,19.083708647078108,19.083708647077398,1380,170
drift_state,0.05,2101,28,all_of,ssp_optimal,0.9999999999999984,18.790925307124958,18.79092530712419,1380,170
drift_state,0.05,2101,29,condition_then,linear,0.9999999999999991,8.384052011918335,8.384052011917888,434,170
drift_state,0.05,2101,29,condition_then,shortest,0.9999999999999991,8.634869064978506,8.634869064978059,434,170
drift_state,0.05,2101,29,condition_then,linear_empirical,0.9999999999999989,8.384052011923679,8.384052011923119,434,170
drift_state,0.05,2101,29,condition_then,certainty_equivalent,0.9999999999999989,8.632509259291233,8.632509259290673,434,170
drift_state,0.05,2101,29,condition_then,linear_oracle,0.9999999999999989,8.494452043120088,8.494452043119528,434,170
drift_state,0.05,2101,29,condition_then,shortest_oracle,0.9999999999999991,8.634869064978506,8.634869064978059,434,170
drift_state,0.05,2101,29,condition_then,ssp_optimal,0.9999999999999987,8.273819944116234,8.273819944115562,434,170
drift_state,0.05,2101,30,sequence,linear,0.9999993143733885,44.55626673521104,44.5559462431284,693,170
drift_state,0.05,2101,30,sequence,shortest,0.9999995436364105,26.25012431088149,26.249902632223467,693,170
drift_state,0.05,2101,30,sequence,linear_empirical,0.9999993141915494,44.55958664845519,44.55926607364972,693,170
drift_state,0.05,2101,30,sequence,certainty_equivalent,0.9999995407224386,26.309949338776804,26.309726272132277,693,170
drift_state,0.05,2101,30,sequence,linear_oracle,0.9999999999999983,22.128415960680158,22.12841596067934,693,170
drift_state,0.05,2101,30,sequence,shortest_oracle,0.9999999999999981,22.215371306129942,22.21537130612902,693,170
drift_state,0.05,2101,30,sequence,ssp_optimal,0.9999999999999986,21.846218748023777,21.84621874802307,693,170
drift_state,0.05,2101,31,all_of,linear,0.9999999999999981,17.337159893295347,17.337159893294412,1380,170
drift_state,0.05,2101,31,all_of,shortest,0.9999999999999989,17.458208560277843,17.458208560277292,1380,170
drift_state,0.05,2101,31,all_of,linear_empirical,0.9999999999999984,17.337153004439976,17.33715300443921,1380,170
drift_state,0.05,2101,31,all_of,certainty_equivalent,0.9999999999999989,17.51174095257303,17.51174095257248,1380,170
drift_state,0.05,2101,31,all_of,linear_oracle,0.9999999999999984,17.281728822239756,17.28172882223899,1380,170
drift_state,0.05,2101,31,all_of,shortest_oracle,0.9999999999999989,17.46096402954699,17.46096402954644,1380,170
drift_state,0.05,2101,31,all_of,ssp_optimal,0.9999999999999987,17.05330209228469,17.053302092284028,1380,170
drift_state,0.05,2101,32,condition_then,linear,0.9999974383678597,49.07462432102046,49.073438473461856,379,170
drift_state,0.05,2101,32,condition_then,shortest,0.999999999999999,10.784617760995564,10.784617760995063,379,170
drift_state,0.05,2101,32,condition_then,linear_empirical,0.9999974383678597,49.07462432102046,49.073438473461856,379,170
drift_state,0.05,2101,32,condition_then,certainty_equivalent,0.999999999999999,10.90326734271739,10.90326734271689,379,170
drift_state,0.05,2101,32,condition_then,linear_oracle,0.9999999999999986,11.487608714010474,11.48760871400975,379,170
drift_state,0.05,2101,32,condition_then,shortest_oracle,0.9999999999999989,10.576697743945436,10.57669774394488,379,170
drift_state,0.05,2101,32,condition_then,ssp_optimal,0.9999999999999992,10.535624222730913,10.535624222730524,379,170
drift_state,0.05,2101,33,sequence,linear,0.9999999999999984,25.017112436847153,25.017112436846396,693,170
drift_state,0.05,2101,33,sequence,shortest,0.9999998039464537,27.177514750929003,27.177419699742817,693,170
drift_state,0.05,2101,33,sequence,linear_empirical,0.9999999999999984,25.017112436847153,25.017112436846396,693,170
drift_state,0.05,2101,33,sequence,certainty_equivalent,0.999999804474017,27.006954409727847,27.006859580967337,693,170
drift_state,0.05,2101,33,sequence,linear_oracle,0.9999999999999981,25.01844596742013,25.01844596741921,693,170
drift_state,0.05,2101,33,sequence,shortest_oracle,0.999999999999998,25.187732400019176,25.187732400018202,693,170
drift_state,0.05,2101,33,sequence,ssp_optimal,0.9999999999999989,24.91623909201104,24.9162390920105,693,170
drift_state,0.05,2101,34,all_of,linear,0.9999999999999992,16.810930596140793,16.81093059614041,1380,170
drift_state,0.05,2101,34,all_of,shortest,0.9999998412027692,18.893406703883585,18.89332839990964,1380,170
drift_state,0.05,2101,34,all_of,linear_empirical,0.9999999999999992,16.810930596140793,16.81093059614041,1380,170
drift_state,0.05,2101,34,all_of,certainty_equivalent,0.99999984120277,18.893406703621427,18.893328399647867,1380,170
drift_state,0.05,2101,34,all_of,linear_oracle,0.999999999999999,16.812248498439917,16.812248498439423,1380,170
drift_state,0.05,2101,34,all_of,shortest_oracle,0.9999999999999987,16.90362287765776,16.9036228776571,1380,170
drift_state,0.05,2101,34,all_of,ssp_optimal,0.9999999999999983,16.80270446172296,16.802704461722136,1380,170
drift_state,0.05,2101,35,condition_then,linear,0.9999989713520201,20.443944823193306,20.443439184530014,505,170
drift_state,0.05,2101,35,condition_then,shortest,0.9999996326909565,17.28565068362774,17.285468970506535,505,170
drift_state,0.05,2101,35,condition_then,linear_empirical,0.9999989713350994,20.40506285895221,20.404557171974883,505,170
drift_state,0.05,2101,35,condition_then,certainty_equivalent,0.9999992987323978,19.45978395798276,19.459438555244247,505,170
drift_state,0.05,2101,35,condition_then,linear_oracle,0.9999999999999983,15.035090956210546,15.035090956209718,505,170
drift_state,0.05,2101,35,condition_then,shortest_oracle,0.9999999999999986,14.977962450514429,14.977962450513711,505,170
drift_state,0.05,2101,35,condition_then,ssp_optimal,0.9999999999999988,14.604416655249882,14.604416655249274,505,170
drift_state,0.05,2101,36,branch,linear,0.9999999986158346,9.432346166474193,9.43234547083741,692,170
drift_state,0.05,2101,36,branch,shortest,0.9999999990616918,9.54592665397342,9.545926182516638,692,170
drift_state,0.05,2101,36,branch,linear_empirical,0.9999999986158346,9.432346166474193,9.43234547083741,692,170
drift_state,0.05,2101,36,branch,certainty_equivalent,0.9999999990769605,9.545933364733942,9.545932900948975,692,170
drift_state,0.05,2101,36,branch,linear_oracle,0.999999999999999,9.559437948600157,9.559437948599655,692,170
drift_state,0.05,2101,36,branch,shortest_oracle,0.9999999999999987,9.53985299415968,9.539852994159011,692,170
drift_state,0.05,2101,36,branch,ssp_optimal,0.9999999999999994,9.372212532766925,9.372212532766646,692,170
drift_state,0.05,2101,37,branch,linear,0.9999999912656222,13.14396636676656,13.143962009569467,692,170
drift_state,0.05,2101,37,branch,shortest,0.9999965975569655,51.34912170069265,51.34755435698763,692,170
drift_state,0.05,2101,37,branch,linear_empirical,0.999999999407151,13.043332809537835,13.043332513731878,692,170
drift_state,0.05,2101,37,branch,certainty_equivalent,0.9999584481608289,88.74443822045806,88.72685044262221,692,170
drift_state,0.05,2101,37,branch,linear_oracle,0.9999999999999986,10.708266438087366,10.708266438086643,692,170
drift_state,0.05,2101,37,branch,shortest_oracle,0.9999999999999988,11.032027623696855,11.032027623696244,692,170
drift_state,0.05,2101,37,branch,ssp_optimal,0.9999999999999988,10.492417118232744,10.492417118232131,692,170
drift_state,0.05,2101,38,branch,linear,0.9999999999998744,8.543792898627164,8.543792898563947,692,170
drift_state,0.05,2101,38,branch,shortest,0.9999998762129493,10.54200070279724,10.541938628782763,692,170
drift_state,0.05,2101,38,branch,linear_empirical,0.9999999999999144,8.543792784094576,8.543792784051481,692,170
drift_state,0.05,2101,38,branch,certainty_equivalent,0.9999998762321696,10.536846732029767,10.536784667015565,692,170
drift_state,0.05,2101,38,branch,linear_oracle,0.9999999999999993,8.442204903435329,8.442204903434993,692,170
drift_state,0.05,2101,38,branch,shortest_oracle,0.9999999999999988,8.631922692405988,8.631922692405373,692,170
drift_state,0.05,2101,38,branch,ssp_optimal,0.9999999999999992,8.44110165638897,8.441101656388579,692,170
drift_state,0.05,2101,39,branch,linear,0.999999999999999,9.554532405667699,9.554532405667196,692,170
drift_state,0.05,2101,39,branch,shortest,0.9999999999982822,9.759730490846,9.759730489983227,692,170
drift_state,0.05,2101,39,branch,linear_empirical,0.9999999999999987,9.554369667159195,9.554369667158525,692,170
drift_state,0.05,2101,39,branch,certainty_equivalent,0.9999999999982794,9.75986867260695,9.759868671742785,692,170
drift_state,0.05,2101,39,branch,linear_oracle,0.9999999999999986,9.643465011033342,9.643465011032617,692,170
drift_state,0.05,2101,39,branch,shortest_oracle,0.999999999999999,9.959454006104618,9.959454006104117,692,170
drift_state,0.05,2101,39,branch,ssp_optimal,0.9999999999999991,9.543191482235027,9.543191482234581,692,170
drift_state,0.05,2101,40,branch,linear,0.9999999999999994,8.68981517332154,8.68981517332126,692,170
drift_state,0.05,2101,40,branch,shortest,0.9999999999987049,9.892871373295566,9.8928713726453,692,170
drift_state,0.05,2101,40,branch,linear_empirical,0.9999999999999993,8.678787923586802,8.678787923586466,692,170
drift_state,0.05,2101,40,branch,certainty_equivalent,0.9999999999999983,8.86224780556173,8.86224780556089,692,170
drift_state,0.05,2101,40,branch,linear_oracle,0.9999999999999994,8.640303002163229,8.64030300216295,692,170
drift_state,0.05,2101,40,branch,shortest_oracle,0.9999999999999984,8.861648181850363,8.861648181849581,692,170
drift_state,0.05,2101,40,branch,ssp_optimal,0.9999999999999989,8.479335580152865,8.479335580152306,692,170
drift_state,0.05,2101,41,branch,linear,0.9999999999999989,9.132109056057736,9.132109056057178,692,170
drift_state,0.05,2101,41,branch,shortest,0.9999997214017796,11.279222206129385,11.279082706172918,692,170
drift_state,0.05,2101,41,branch,linear_empirical,0.999999999999999,9.144246960866914,9.144246960866411,692,170
drift_state,0.05,2101,41,branch,certainty_equivalent,0.9999997422678848,11.23585499368385,11.235725930648275,692,170
drift_state,0.05,2101,41,branch,linear_oracle,0.9999999999999989,9.132095967142675,9.132095967142117,692,170
drift_state,0.05,2101,41,branch,shortest_oracle,0.9999999999999986,9.185226527289934,9.185226527289208,692,170
drift_state,0.05,2101,41,branch,ssp_optimal,0.9999999999999989,9.00594141954649,9.005941419545932,692,170
drift_state,0.05,2101,42,branch,linear,0.9999976606485301,46.48303343851199,46.48194442816443,692,170
drift_state,0.05,2101,42,branch,shortest,0.9999999999999253,10.7382707944918,10.738270794454348,692,170
drift_state,0.05,2101,42,branch,linear_empirical,0.999999999999999,10.477877520978678,10.477877520978177,692,170
drift_state,0.05,2101,42,branch,certainty_equivalent,0.9999999999999987,10.648184904865355,10.648184904864687,692,170
drift_state,0.05,2101,42,branch,linear_oracle,0.999999999999999,10.477877520978678,10.477877520978177,692,170
drift_state,0.05,2101,42,branch,shortest_oracle,0.9999999999999991,10.689627876511121,10.689627876510675,692,170
drift_state,0.05,2101,42,branch,ssp_optimal,0.9999999999999991,10.263157894737287,10.26315789473684,692,170
drift_state,0.05,2101,43,branch,linear,0.9999999999999989,12.290870505024792,12.290870505024238,692,170
drift_state,0.05,2101,43,branch,shortest,0.9999998699991537,14.268636546131775,14.26857184062488,692,170
drift_state,0.05,2101,43,branch,linear_empirical,0.9999999999999989,11.424005233899493,11.424005233898937,692,170
drift_state,0.05,2101,43,branch,certainty_equivalent,0.9999999999999993,11.443098880593906,11.443098880593572,692,170
drift_state,0.05,2101,43,branch,linear_oracle,0.9999999999999992,11.42400594358942,11.42400594358903,692,170
drift_state,0.05,2101,43,branch,shortest_oracle,0.9999999999999987,11.443098822204622,11.443098822203956,692,170
drift_state,0.05,2101,43,branch,ssp_optimal,0.9999999999999989,11.373585527227998,11.373585527227442,692,170
drift_state,0.05,2101,44,branch,linear,0.9999973913397596,50.57967326572415,50.57846957372367,692,170
drift_state,0.05,2101,44,branch,shortest,0.9999997221402127,13.911533578637588,13.911395179843801,692,170
drift_state,0.05,2101,44,branch,linear_empirical,0.9999972537291226,52.62202872160005,52.620767141791184,692,170
drift_state,0.05,2101,44,branch,certainty_equivalent,0.9999997221739884,13.908631659108655,13.90849327633191,692,170
drift_state,0.05,2101,44,branch,linear_oracle,0.9999999999999989,9.369009286403443,9.369009286402886,692,170
drift_state,0.05,2101,44,branch,shortest_oracle,0.9999999999999992,9.589045272832225,9.589045272831834,692,170
drift_state,0.05,2101,44,branch,ssp_optimal,0.9999999999999991,9.368995117264294,9.368995117263848,692,170
drift_state,0.05,2101,45,branch,linear,0.9999999999999989,11.695068009210058,11.695068009209502,692,170
drift_state,0.05,2101,45,branch,shortest,0.9999999999999988,11.80445984690706,11.804459846906449,692,170
drift_state,0.05,2101,45,branch,linear_empirical,0.9999999999999989,11.695068009210058,11.695068009209502,692,170
drift_state,0.05,2101,45,branch,certainty_equivalent,0.9999999999999982,11.814721951784678,11.81472195178379,692,170
drift_state,0.05,2101,45,branch,linear_oracle,0.9999999999999989,9.587257617729065,9.587257617728508,692,170
drift_state,0.05,2101,45,branch,shortest_oracle,0.9999999999999982,9.589942410608932,9.58994241060804,692,170
drift_state,0.05,2101,45,branch,ssp_optimal,0.9999999999999993,9.581994459834116,9.581994459833782,692,170
drift_state,0.1,2101,0,sequence,linear,0.9999999999999984,24.3063624815665,24.306362481565742,693,170
drift_state,0.1,2101,0,sequence,shortest,0.9999999999999994,24.056032350230247,24.056032350229977,693,170
drift_state,0.1,2101,0,sequence,linear_empirical,0.9999999999999997,23.212148994330963,23.2121489943308,693,170
drift_state,0.1,2101,0,sequence,certainty_equivalent,1.0000000000000009,23.114475833793627,23.11447583379406,693,170
drift_state,0.1,2101,0,sequence,linear_oracle,1.0000000000000002,20.725650335636672,20.725650335636782,693,170
drift_state,0.1,2101,0,sequence,shortest_oracle,0.9999999999999996,20.771225009045654,20.771225009045438,693,170
drift_state,0.1,2101,0,sequence,ssp_optimal,0.9999999999999998,20.624288648908486,20.624288648908376,693,170
drift_state,0.1,2101,1,all_of,linear,1.0000000000000002,21.17309874636205,21.17309874636216,1380,170
drift_state,0.1,2101,1,all_of,shortest,0.9999999999999994,21.06351693415437,21.063516934154098,1380,170
drift_state,0.1,2101,1,all_of,linear_empirical,1.0000000000000002,21.173097101832305,21.173097101832415,1380,170
drift_state,0.1,2101,1,all_of,certainty_equivalent,0.9999999999999999,21.06485616620662,21.064856166206567,1380,170
drift_state,0.1,2101,1,all_of,linear_oracle,0.999999999999999,11.261987635251879,11.261987635251378,1380,170
drift_state,0.1,2101,1,all_of,shortest_oracle,0.9999999999999991,11.985862004199271,11.985862004198827,1380,170
drift_state,0.1,2101,1,all_of,ssp_optimal,0.9999999999999997,11.035254489070649,11.035254489070482,1380,170
drift_state,0.1,2101,2,condition_then,linear,0.9999999999999991,13.722956559243391,13.722956559242949,419,170
