seed,order,policy,position,task_id,task_type,had_path_at_start,success,steps,exploration_steps,states_added,states_known
2404,2,frontier_t0,0,42,branch,False,True,445,445,105,253
2404,2,frontier_t0,1,6,sequence,True,True,20,0,0,253
2404,2,frontier_t0,2,20,condition_then,True,True,4,0,0,253
2404,2,frontier_t0,3,39,branch,True,True,10,0,0,253
2404,2,frontier_t0,4,13,all_of,True,True,16,0,0,253
2404,2,frontier_t0,5,35,condition_then,True,True,8,0,0,253
2404,2,frontier_t0,6,0,sequence,True,True,22,0,0,253
2404,2,frontier_t0,7,21,sequence,True,True,23,0,0,253
2404,2,frontier_t0,8,7,all_of,True,True,21,0,0,253
2404,2,frontier_t0,9,34,all_of,True,True,19,0,0,253
2404,2,frontier_t0,10,3,sequence,True,True,22,0,0,253
2404,2,frontier_t0,11,19,all_of,True,True,17,0,0,253
2404,2,frontier_t0,12,26,condition_then,True,True,11,0,0,253
2404,2,frontier_t0,13,43,branch,True,True,10,0,0,253
2404,2,frontier_t0,14,8,condition_then,True,True,13,0,0,253
2404,2,frontier_t0,15,41,branch,True,True,9,0,0,253
2404,2,frontier_t0,16,27,sequence,True,True,18,0,0,253
2404,2,frontier_t0,17,9,sequence,True,True,19,0,0,253
2404,2,frontier_t0,18,28,all_of,True,True,10,0,0,253
2404,2,frontier_t0,19,38,branch,True,True,16,0,0,253
2404,2,frontier_t0,20,14,condition_then,True,True,12,0,0,253
2404,2,frontier_t0,21,45,branch,True,True,7,0,0,253
2404,2,frontier_t0,22,1,all_of,True,True,23,0,0,253
2404,2,frontier_t0,23,23,condition_then,True,True,6,0,0,253
2404,2,frontier_t0,24,29,condition_then,True,True,8,0,0,253
2404,2,frontier_t0,25,10,all_of,True,True,12,0,0,253
2404,2,frontier_t0,26,15,sequence,True,True,23,0,0,253
2404,2,frontier_t0,27,22,all_of,True,True,24,0,0,253
2404,2,frontier_t0,28,17,condition_then,True,True,10,0,0,253
2404,2,frontier_t0,29,33,sequence,True,True,20,0,0,253
2404,2,frontier_t0,30,32,condition_then,True,True,18,0,0,253
2404,2,frontier_t0,31,5,condition_then,True,True,9,0,0,253
2404,2,frontier_t0,32,4,all_of,True,True,15,0,0,253
2404,2,frontier_t0,33,12,sequence,True,True,18,0,0,253
2404,2,frontier_t0,34,36,branch,True,True,17,0,0,253
2404,2,frontier_t0,35,11,condition_then,True,True,7,0,0,253
2404,2,frontier_t0,36,24,sequence,True,True,27,0,0,253
2404,2,frontier_t0,37,40,branch,True,True,10,0,0,253
2404,2,frontier_t0,38,25,all_of,True,True,17,0,0,253
2404,2,frontier_t0,39,18,sequence,True,True,19,0,0,253
2404,2,frontier_t0,40,37,branch,True,True,11,0,0,253
2404,2,frontier_t0,41,30,sequence,True,True,22,0,0,253
2404,2,frontier_t0,42,2,condition_then,True,True,16,0,0,253
2404,2,frontier_t0,43,31,all_of,True,True,27,0,0,253
2404,2,frontier_t0,44,16,all_of,True,True,19,0,0,253
2404,2,frontier_t0,45,44,branch,True,True,15,0,0,253
2404,2,optimistic_optimal_goal,0,42,branch,False,True,73,73,30,178
2404,2,optimistic_optimal_goal,1,6,sequence,False,True,238,224,46,224
2404,2,optimistic_optimal_goal,2,20,condition_then,True,True,4,0,0,224
2404,2,optimistic_optimal_goal,3,39,branch,True,True,10,0,0,224
2404,2,optimistic_optimal_goal,4,13,all_of,True,True,16,0,0,224
2404,2,optimistic_optimal_goal,5,35,condition_then,True,True,8,0,0,224
2404,2,optimistic_optimal_goal,6,0,sequence,True,True,22,0,0,224
2404,2,optimistic_optimal_goal,7,21,sequence,False,True,38,2,1,225
2404,2,optimistic_optimal_goal,8,7,all_of,True,True,23,0,0,225
2404,2,optimistic_optimal_goal,9,34,all_of,True,True,19,0,0,225
2404,2,optimistic_optimal_goal,10,3,sequence,True,True,22,0,0,225
2404,2,optimistic_optimal_goal,11,19,all_of,True,True,17,0,0,225
2404,2,optimistic_optimal_goal,12,26,condition_then,False,True,80,80,14,239
2404,2,optimistic_optimal_goal,13,43,branch,True,True,17,0,0,239
2404,2,optimistic_optimal_goal,14,8,condition_then,True,True,13,0,0,239
2404,2,optimistic_optimal_goal,15,41,branch,True,True,9,0,0,239
2404,2,optimistic_optimal_goal,16,27,sequence,True,True,18,0,0,239
2404,2,optimistic_optimal_goal,17,9,sequence,True,True,21,0,0,239
2404,2,optimistic_optimal_goal,18,28,all_of,True,True,10,0,0,239
2404,2,optimistic_optimal_goal,19,38,branch,True,True,16,0,0,239
2404,2,optimistic_optimal_goal,20,14,condition_then,True,True,12,0,0,239
2404,2,optimistic_optimal_goal,21,45,branch,True,True,7,0,0,239
2404,2,optimistic_optimal_goal,22,1,all_of,True,True,23,0,0,239
2404,2,optimistic_optimal_goal,23,23,condition_then,False,True,29,29,5,244
2404,2,optimistic_optimal_goal,24,29,condition_then,True,True,10,0,0,244
2404,2,optimistic_optimal_goal,25,10,all_of,True,True,16,0,0,244
2404,2,optimistic_optimal_goal,26,15,sequence,True,True,23,0,0,244
2404,2,optimistic_optimal_goal,27,22,all_of,True,True,28,0,0,244
2404,2,optimistic_optimal_goal,28,17,condition_then,True,True,10,0,0,244
2404,2,optimistic_optimal_goal,29,33,sequence,True,True,20,0,0,244
2404,2,optimistic_optimal_goal,30,32,condition_then,True,True,18,0,0,244
2404,2,optimistic_optimal_goal,31,5,condition_then,True,True,9,0,0,244
2404,2,optimistic_optimal_goal,32,4,all_of,True,True,15,0,0,244
2404,2,optimistic_optimal_goal,33,12,sequence,True,True,18,0,0,244
2404,2,optimistic_optimal_goal,34,36,branch,True,True,17,0,0,244
2404,2,optimistic_optimal_goal,35,11,condition_then,True,True,7,0,0,244
2404,2,optimistic_optimal_goal,36,24,sequence,True,True,27,0,0,244
2404,2,optimistic_optimal_goal,37,40,branch,True,True,10,0,0,244
2404,2,optimistic_optimal_goal,38,25,all_of,True,True,17,0,0,244
2404,2,optimistic_optimal_goal,39,18,sequence,True,True,19,0,0,244
2404,2,optimistic_optimal_goal,40,37,branch,True,True,11,0,0,244
2404,2,optimistic_optimal_goal,41,30,sequence,False,True,38,25,3,247
2404,2,optimistic_optimal_goal,42,2,condition_then,True,True,16,0,0,247
2404,2,optimistic_optimal_goal,43,31,all_of,True,True,27,0,0,247
2404,2,optimistic_optimal_goal,44,16,all_of,True,True,19,0,0,247
2404,2,optimistic_optimal_goal,45,44,branch,True,True,15,0,0,247
2404,2,optimistic_linear_rmax,0,42,branch,False,True,459,459,106,254
2404,2,optimistic_linear_rmax,1,6,sequence,True,True,20,0,0,254
2404,2,optimistic_linear_rmax,2,20,condition_then,True,True,4,0,0,254
2404,2,optimistic_linear_rmax,3,39,branch,True,True,10,0,0,254
2404,2,optimistic_linear_rmax,4,13,all_of,True,True,16,0,0,254
2404,2,optimistic_linear_rmax,5,35,condition_then,True,True,8,0,0,254
2404,2,optimistic_linear_rmax,6,0,sequence,True,True,22,0,0,254
2404,2,optimistic_linear_rmax,7,21,sequence,True,True,23,0,0,254
2404,2,optimistic_linear_rmax,8,7,all_of,True,True,21,0,0,254
2404,2,optimistic_linear_rmax,9,34,all_of,True,True,19,0,0,254
2404,2,optimistic_linear_rmax,10,3,sequence,True,True,22,0,0,254
2404,2,optimistic_linear_rmax,11,19,all_of,True,True,17,0,0,254
2404,2,optimistic_linear_rmax,12,26,condition_then,True,True,11,0,0,254
2404,2,optimistic_linear_rmax,13,43,branch,True,True,10,0,0,254
2404,2,optimistic_linear_rmax,14,8,condition_then,True,True,13,0,0,254
2404,2,optimistic_linear_rmax,15,41,branch,True,True,9,0,0,254
2404,2,optimistic_linear_rmax,16,27,sequence,True,True,18,0,0,254
2404,2,optimistic_linear_rmax,17,9,sequence,True,True,19,0,0,254
2404,2,optimistic_linear_rmax,18,28,all_of,True,True,10,0,0,254
2404,2,optimistic_linear_rmax,19,38,branch,True,True,16,0,0,254
2404,2,optimistic_linear_rmax,20,14,condition_then,True,True,12,0,0,254
2404,2,optimistic_linear_rmax,21,45,branch,True,True,7,0,0,254
2404,2,optimistic_linear_rmax,22,1,all_of,True,True,23,0,0,254
2404,2,optimistic_linear_rmax,23,23,condition_then,True,True,6,0,0,254
2404,2,optimistic_linear_rmax,24,29,condition_then,True,True,8,0,0,254
2404,2,optimistic_linear_rmax,25,10,all_of,True,True,12,0,0,254
2404,2,optimistic_linear_rmax,26,15,sequence,True,True,23,0,0,254
2404,2,optimistic_linear_rmax,27,22,all_of,True,True,24,0,0,254
2404,2,optimistic_linear_rmax,28,17,condition_then,True,True,10,0,0,254
2404,2,optimistic_linear_rmax,29,33,sequence,True,True,20,0,0,254
2404,2,optimistic_linear_rmax,30,32,condition_then,True,True,18,0,0,254
2404,2,optimistic_linear_rmax,31,5,condition_then,True,True,9,0,0,254
2404,2,optimistic_linear_rmax,32,4,all_of,True,True,15,0,0,254
2404,2,optimistic_linear_rmax,33,12,sequence,True,True,18,0,0,254
2404,2,optimistic_linear_rmax,34,36,branch,True,True,17,0,0,254
2404,2,optimistic_linear_rmax,35,11,condition_then,True,True,7,0,0,254
2404,2,optimistic_linear_rmax,36,24,sequence,True,True,27,0,0,254
2404,2,optimistic_linear_rmax,37,40,branch,True,True,10,0,0,254
2404,2,optimistic_linear_rmax,38,25,all_of,True,True,17,0,0,254
2404,2,optimistic_linear_rmax,39,18,sequence,True,True,19,0,0,254
2404,2,optimistic_linear_rmax,40,37,branch,True,True,11,0,0,254
2404,2,optimistic_linear_rmax,41,30,sequence,True,True,22,0,0,254
2404,2,optimistic_linear_rmax,42,2,condition_then,True,True,16,0,0,254
2404,2,optimistic_linear_rmax,43,31,all_of,True,True,27,0,0,254
2404,2,optimistic_linear_rmax,44,16,all_of,True,True,19,0,0,254
2404,2,optimistic_linear_rmax,45,44,branch,True,True,15,0,0,254
2606,0,structural,0,17,condition_then,False,True,146,139,81,177
2606,0,structural,1,7,all_of,False,True,693,693,32,209
2606,0,structural,2,18,sequence,True,True,34,0,0,209
2606,0,structural,3,26,condition_then,True,True,21,0,0,209
2606,0,structural,4,34,all_of,False,True,41,24,10,219
2606,0,structural,5,29,condition_then,True,True,10,0,0,219
2606,0,structural,6,4,all_of,True,True,19,0,0,219
2606,0,structural,7,43,branch,False,True,42,29,3,222
2606,0,structural,8,40,branch,False,True,29,10,6,228
2606,0,structural,9,12,sequence,True,True,23,0,0,228
2606,0,structural,10,32,condition_then,True,True,11,0,0,228
2606,0,structural,11,33,sequence,True,True,24,0,0,228
2606,0,structural,12,11,condition_then,False,True,20,10,6,234
2606,0,structural,13,38,branch,True,True,15,0,0,234
2606,0,structural,14,24,sequence,False,True,256,239,12,246
2606,0,structural,15,21,sequence,True,True,25,0,0,246
2606,0,structural,16,8,condition_then,True,True,5,0,0,246
2606,0,structural,17,39,branch,False,True,16,7,3,249
2606,0,structural,18,28,all_of,False,True,735,734,12,261
2606,0,structural,19,36,branch,True,True,8,0,0,261
2606,0,structural,20,31,all_of,True,True,23,0,0,261
2606,0,structural,21,16,all_of,True,True,16,0,0,261
2606,0,structural,22,2,condition_then,True,True,17,0,0,261
2606,0,structural,23,25,all_of,True,True,18,0,0,261
2606,0,structural,24,35,condition_then,True,True,4,0,0,261
2606,0,structural,25,37,branch,True,True,9,0,0,261
2606,0,structural,26,14,condition_then,True,True,9,0,0,261
2606,0,structural,27,10,all_of,True,True,23,0,0,261
2606,0,structural,28,20,condition_then,True,True,12,0,0,261
2606,0,structural,29,19,all_of,True,True,26,0,0,261
2606,0,structural,30,13,all_of,True,True,11,0,0,261
2606,0,structural,31,5,condition_then,True,True,7,0,0,261
2606,0,structural,32,15,sequence,True,True,17,0,0,261
2606,0,structural,33,3,sequence,True,True,24,0,0,261
2606,0,structural,34,22,all_of,True,True,24,0,0,261
2606,0,structural,35,27,sequence,True,True,29,0,0,261
2606,0,structural,36,44,branch,True,True,11,0,0,261
2606,0,structural,37,9,sequence,True,True,23,0,0,261
2606,0,structural,38,0,sequence,True,True,27,0,0,261
2606,0,structural,39,23,condition_then,True,True,7,0,0,261
2606,0,structural,40,42,branch,True,True,13,0,0,261
2606,0,structural,41,41,branch,True,True,9,0,0,261
2606,0,structural,42,1,all_of,True,True,18,0,0,261
2606,0,structural,43,30,sequence,True,True,23,0,0,261
2606,0,structural,44,45,branch,True,True,17,0,0,261
2606,0,structural,45,6,sequence,True,True,24,0,0,261
2606,0,frontier_t0,0,17,condition_then,False,True,146,139,81,177
2606,0,frontier_t0,1,7,all_of,False,True,706,699,42,219
2606,0,frontier_t0,2,18,sequence,True,True,33,0,0,219
2606,0,frontier_t0,3,26,condition_then,True,True,24,0,0,219
2606,0,frontier_t0,4,34,all_of,True,True,22,0,0,219
2606,0,frontier_t0,5,29,condition_then,True,True,9,0,0,219
2606,0,frontier_t0,6,4,all_of,True,True,18,0,0,219
2606,0,frontier_t0,7,43,branch,False,True,148,136,6,225
2606,0,frontier_t0,8,40,branch,False,True,29,10,6,231
2606,0,frontier_t0,9,12,sequence,True,True,24,0,0,231
2606,0,frontier_t0,10,32,condition_then,True,True,14,0,0,231
2606,0,frontier_t0,11,33,sequence,True,True,20,0,0,231
2606,0,frontier_t0,12,11,condition_then,False,True,17,6,3,234
2606,0,frontier_t0,13,38,branch,True,True,12,0,0,234
2606,0,frontier_t0,14,24,sequence,False,True,186,166,9,243
2606,0,frontier_t0,15,21,sequence,True,True,16,0,0,243
2606,0,frontier_t0,16,8,condition_then,True,True,4,0,0,243
2606,0,frontier_t0,17,39,branch,False,True,13,7,3,246
2606,0,frontier_t0,18,28,all_of,False,True,213,198,9,255
2606,0,frontier_t0,19,36,branch,True,True,8,0,0,255
2606,0,frontier_t0,20,31,all_of,False,True,101,89,6,261
2606,0,frontier_t0,21,16,all_of,True,True,16,0,0,261
2606,0,frontier_t0,22,2,condition_then,True,True,17,0,0,261
2606,0,frontier_t0,23,25,all_of,True,True,19,0,0,261
2606,0,frontier_t0,24,35,condition_then,True,True,4,0,0,261
2606,0,frontier_t0,25,37,branch,True,True,9,0,0,261
2606,0,frontier_t0,26,14,condition_then,True,True,9,0,0,261
2606,0,frontier_t0,27,10,all_of,True,True,23,0,0,261
2606,0,frontier_t0,28,20,condition_then,True,True,12,0,0,261
2606,0,frontier_t0,29,19,all_of,True,True,24,0,0,261
2606,0,frontier_t0,30,13,all_of,True,True,12,0,0,261
2606,0,frontier_t0,31,5,condition_then,True,True,7,0,0,261
2606,0,frontier_t0,32,15,sequence,True,True,17,0,0,261
2606,0,frontier_t0,33,3,sequence,True,True,23,0,0,261
2606,0,frontier_t0,34,22,all_of,True,True,23,0,0,261
2606,0,frontier_t0,35,27,sequence,True,True,25,0,0,261
2606,0,frontier_t0,36,44,branch,True,True,11,0,0,261
2606,0,frontier_t0,37,9,sequence,True,True,28,0,0,261
2606,0,frontier_t0,38,0,sequence,True,True,24,0,0,261
2606,0,frontier_t0,39,23,condition_then,True,True,8,0,0,261
2606,0,frontier_t0,40,42,branch,True,True,13,0,0,261
2606,0,frontier_t0,41,41,branch,True,True,9,0,0,261
2606,0,frontier_t0,42,1,all_of,True,True,15,0,0,261
2606,0,frontier_t0,43,30,sequence,True,True,23,0,0,261
2606,0,frontier_t0,44,45,branch,True,True,8,0,0,261
2606,0,frontier_t0,45,6,sequence,True,True,24,0,0,261
2606,0,optimistic_optimal_goal,0,17,condition_then,False,True,153,146,84,180
2606,0,optimistic_optimal_goal,1,7,all_of,False,True,208,201,27,207
2606,0,optimistic_optimal_goal,2,18,sequence,False,True,176,167,3,210
2606,0,optimistic_optimal_goal,3,26,condition_then,False,True,32,4,3,213
2606,0,optimistic_optimal_goal,4,34,all_of,True,True,22,0,0,213
2606,0,optimistic_optimal_goal,5,29,condition_then,True,True,8,0,0,213
2606,0,optimistic_optimal_goal,6,4,all_of,False,True,200,200,12,225
2606,0,optimistic_optimal_goal,7,43,branch,False,True,48,39,3,228
2606,0,optimistic_optimal_goal,8,40,branch,False,True,34,16,9,237
2606,0,optimistic_optimal_goal,9,12,sequence,True,True,33,0,0,237
2606,0,optimistic_optimal_goal,10,32,condition_then,False,True,17,5,3,240
2606,0,optimistic_optimal_goal,11,33,sequence,True,True,17,0,0,240
2606,0,optimistic_optimal_goal,12,11,condition_then,False,True,20,6,3,243
2606,0,optimistic_optimal_goal,13,38,branch,True,True,14,0,0,243
2606,0,optimistic_optimal_goal,14,24,sequence,False,True,56,33,6,249
2606,0,optimistic_optimal_goal,15,21,sequence,True,True,16,0,0,249
2606,0,optimistic_optimal_goal,16,8,condition_then,True,True,4,0,0,249
2606,0,optimistic_optimal_goal,17,39,branch,True,True,11,0,0,249
2606,0,optimistic_optimal_goal,18,28,all_of,False,True,261,257,0,249
2606,0,optimistic_optimal_goal,19,36,branch,True,True,8,0,0,249
2606,0,optimistic_optimal_goal,20,31,all_of,False,True,190,176,9,258
2606,0,optimistic_optimal_goal,21,16,all_of,True,True,16,0,0,258
2606,0,optimistic_optimal_goal,22,2,condition_then,True,True,18,0,0,258
2606,0,optimistic_optimal_goal,23,25,all_of,True,True,20,0,0,258
2606,0,optimistic_optimal_goal,24,35,condition_then,True,True,6,0,0,258
2606,0,optimistic_optimal_goal,25,37,branch,True,True,9,0,0,258
2606,0,optimistic_optimal_goal,26,14,condition_then,True,True,9,0,0,258
2606,0,optimistic_optimal_goal,27,10,all_of,False,True,289,273,3,261
2606,0,optimistic_optimal_goal,28,20,condition_then,True,True,12,0,0,261
2606,0,optimistic_optimal_goal,29,19,all_of,True,True,24,0,0,261
2606,0,optimistic_optimal_goal,30,13,all_of,True,True,11,0,0,261
2606,0,optimistic_optimal_goal,31,5,condition_then,True,True,7,0,0,261
2606,0,optimistic_optimal_goal,32,15,sequence,True,True,17,0,0,261
2606,0,optimistic_optimal_goal,33,3,sequence,True,True,25,0,0,261
2606,0,optimistic_optimal_goal,34,22,all_of,True,True,23,0,0,261
2606,0,optimistic_optimal_goal,35,27,sequence,True,True,29,0,0,261
2606,0,optimistic_optimal_goal,36,44,branch,True,True,13,0,0,261
2606,0,optimistic_optimal_goal,37,9,sequence,True,True,27,0,0,261
2606,0,optimistic_optimal_goal,38,0,sequence,True,True,31,0,0,261
2606,0,optimistic_optimal_goal,39,23,condition_then,True,True,8,0,0,261
2606,0,optimistic_optimal_goal,40,42,branch,True,True,12,0,0,261
2606,0,optimistic_optimal_goal,41,41,branch,True,True,12,0,0,261
2606,0,optimistic_optimal_goal,42,1,all_of,True,True,20,0,0,261
2606,0,optimistic_optimal_goal,43,30,sequence,True,True,26,0,0,261
2606,0,optimistic_optimal_goal,44,45,branch,True,True,16,0,0,261
2606,0,optimistic_optimal_goal,45,6,sequence,True,True,26,0,0,261
2606,0,optimistic_linear_rmax,0,17,condition_then,False,True,146,139,81,177
2606,0,optimistic_linear_rmax,1,7,all_of,False,True,569,562,48,225
2606,0,optimistic_linear_rmax,2,18,sequence,True,True,35,0,0,225
2606,0,optimistic_linear_rmax,3,26,condition_then,True,True,21,0,0,225
2606,0,optimistic_linear_rmax,4,34,all_of,True,True,24,0,0,225
2606,0,optimistic_linear_rmax,5,29,condition_then,True,True,10,0,0,225
2606,0,optimistic_linear_rmax,6,4,all_of,True,True,17,0,0,225
2606,0,optimistic_linear_rmax,7,43,branch,True,True,12,0,0,225
2606,0,optimistic_linear_rmax,8,40,branch,False,True,29,10,6,231
2606,0,optimistic_linear_rmax,9,12,sequence,True,True,24,0,0,231
2606,0,optimistic_linear_rmax,10,32,condition_then,True,True,9,0,0,231
2606,0,optimistic_linear_rmax,11,33,sequence,True,True,24,0,0,231
2606,0,optimistic_linear_rmax,12,11,condition_then,False,True,20,10,6,237
2606,0,optimistic_linear_rmax,13,38,branch,True,True,15,0,0,237
2606,0,optimistic_linear_rmax,14,24,sequence,False,True,248,231,6,243
2606,0,optimistic_linear_rmax,15,21,sequence,True,True,20,0,0,243
2606,0,optimistic_linear_rmax,16,8,condition_then,True,True,5,0,0,243
2606,0,optimistic_linear_rmax,17,39,branch,False,True,13,7,3,246
2606,0,optimistic_linear_rmax,18,28,all_of,False,True,349,335,15,261
2606,0,optimistic_linear_rmax,19,36,branch,True,True,8,0,0,261
2606,0,optimistic_linear_rmax,20,31,all_of,True,True,23,0,0,261
2606,0,optimistic_linear_rmax,21,16,all_of,True,True,16,0,0,261
2606,0,optimistic_linear_rmax,22,2,condition_then,True,True,20,0,0,261
2606,0,optimistic_linear_rmax,23,25,all_of,True,True,19,0,0,261
2606,0,optimistic_linear_rmax,24,35,condition_then,True,True,4,0,0,261
2606,0,optimistic_linear_rmax,25,37,branch,True,True,9,0,0,261
2606,0,optimistic_linear_rmax,26,14,condition_then,True,True,9,0,0,261
2606,0,optimistic_linear_rmax,27,10,all_of,True,True,26,0,0,261
2606,0,optimistic_linear_rmax,28,20,condition_then,True,True,12,0,0,261
2606,0,optimistic_linear_rmax,29,19,all_of,True,True,27,0,0,261
2606,0,optimistic_linear_rmax,30,13,all_of,True,True,12,0,0,261
2606,0,optimistic_linear_rmax,31,5,condition_then,True,True,7,0,0,261
2606,0,optimistic_linear_rmax,32,15,sequence,True,True,21,0,0,261
2606,0,optimistic_linear_rmax,33,3,sequence,True,True,25,0,0,261
2606,0,optimistic_linear_rmax,34,22,all_of,True,True,26,0,0,261
2606,0,optimistic_linear_rmax,35,27,sequence,True,True,25,0,0,261
2606,0,optimistic_linear_rmax,36,44,branch,True,True,11,0,0,261
2606,0,optimistic_linear_rmax,37,9,sequence,True,True,23,0,0,261
2606,0,optimistic_linear_rmax,38,0,sequence,True,True,24,0,0,261
2606,0,optimistic_linear_rmax,39,23,condition_then,True,True,9,0,0,261
2606,0,optimistic_linear_rmax,40,42,branch,True,True,13,0,0,261
2606,0,optimistic_linear_rmax,41,41,branch,True,True,9,0,0,261
2606,0,optimistic_linear_rmax,42,1,all_of,True,True,15,0,0,261
2606,0,optimistic_linear_rmax,43,30,sequence,True,True,23,0,0,261
2606,0,optimistic_linear_rmax,44,45,branch,True,True,16,0,0,261
2606,0,optimistic_linear_rmax,45,6,sequence,True,True,24,0,0,261
2606,1,structural,0,41,branch,True,True,12,0,0,96
2606,1,structural,1,40,branch,False,True,3445,3445,165,261
2606,1,structural,2,2,condition_then,False,True,75,71,0,261
2606,1,structural,3,12,sequence,True,True,23,0,0,261
2606,1,structural,4,30,sequence,True,True,23,0,0,261
2606,1,structural,5,6,sequence,True,True,24,0,0,261
2606,1,structural,6,35,condition_then,True,True,4,0,0,261
2606,1,structural,7,39,branch,True,True,7,0,0,261
2606,1,structural,8,37,branch,True,True,9,0,0,261
2606,1,structural,9,10,all_of,True,True,18,0,0,261
2606,1,structural,10,13,all_of,True,True,11,0,0,261
2606,1,structural,11,18,sequence,True,True,29,0,0,261
2606,1,structural,12,42,branch,True,True,12,0,0,261
2606,1,structural,13,44,branch,True,True,11,0,0,261
2606,1,structural,14,16,all_of,True,True,16,0,0,261
2606,1,structural,15,9,sequence,True,True,18,0,0,261
2606,1,structural,16,14,condition_then,True,True,9,0,0,261
2606,1,structural,17,7,all_of,True,True,13,0,0,261
2606,1,structural,18,45,branch,True,True,15,0,0,261
2606,1,structural,19,23,condition_then,True,True,7,0,0,261
2606,1,structural,20,1,all_of,True,True,15,0,0,261
2606,1,structural,21,24,sequence,True,True,22,0,0,261
2606,1,structural,22,0,sequence,True,True,24,0,0,261
2606,1,structural,23,27,sequence,True,True,25,0,0,261
2606,1,structural,24,33,sequence,True,True,13,0,0,261
2606,1,structural,25,25,all_of,True,True,16,0,0,261
2606,1,structural,26,5,condition_then,True,True,7,0,0,261
2606,1,structural,27,21,sequence,True,True,14,0,0,261
2606,1,structural,28,15,sequence,True,True,17,0,0,261
2606,1,structural,29,28,all_of,True,True,18,0,0,261
2606,1,structural,30,34,all_of,True,True,15,0,0,261
2606,1,structural,31,32,condition_then,True,True,9,0,0,261
2606,1,structural,32,36,branch,True,True,8,0,0,261
2606,1,structural,33,43,branch,True,True,7,0,0,261
2606,1,structural,34,4,all_of,True,True,13,0,0,261
2606,1,structural,35,17,condition_then,True,True,14,0,0,261
2606,1,structural,36,19,all_of,True,True,25,0,0,261
2606,1,structural,37,29,condition_then,True,True,7,0,0,261
2606,1,structural,38,20,condition_then,True,True,10,0,0,261
2606,1,structural,39,38,branch,True,True,10,0,0,261
2606,1,structural,40,11,condition_then,True,True,7,0,0,261
2606,1,structural,41,3,sequence,True,True,23,0,0,261
2606,1,structural,42,8,condition_then,True,True,4,0,0,261
2606,1,structural,43,26,condition_then,True,True,14,0,0,261
2606,1,structural,44,31,all_of,True,True,23,0,0,261
2606,1,structural,45,22,all_of,True,True,21,0,0,261
2606,1,frontier_t0,0,41,branch,True,True,12,0,0,96
2606,1,frontier_t0,1,40,branch,False,True,1443,1443,159,255
2606,1,frontier_t0,2,2,condition_then,False,True,120,118,3,258
2606,1,frontier_t0,3,12,sequence,True,True,24,0,0,258
2606,1,frontier_t0,4,30,sequence,True,True,23,0,0,258
2606,1,frontier_t0,5,6,sequence,True,True,24,0,0,258
2606,1,frontier_t0,6,35,condition_then,True,True,4,0,0,258
2606,1,frontier_t0,7,39,branch,True,True,7,0,0,258
2606,1,frontier_t0,8,37,branch,True,True,9,0,0,258
2606,1,frontier_t0,9,10,all_of,False,True,27,6,3,261
2606,1,frontier_t0,10,13,all_of,True,True,12,0,0,261
2606,1,frontier_t0,11,18,sequence,True,True,28,0,0,261
2606,1,frontier_t0,12,42,branch,True,True,12,0,0,261
2606,1,frontier_t0,13,44,branch,True,True,11,0,0,261
2606,1,frontier_t0,14,16,all_of,True,True,16,0,0,261
2606,1,frontier_t0,15,9,sequence,True,True,25,0,0,261
2606,1,frontier_t0,16,14,condition_then,True,True,9,0,0,261
2606,1,frontier_t0,17,7,all_of,True,True,13,0,0,261
2606,1,frontier_t0,18,45,branch,True,True,16,0,0,261
2606,1,frontier_t0,19,23,condition_then,True,True,7,0,0,261
2606,1,frontier_t0,20,1,all_of,True,True,15,0,0,261
2606,1,frontier_t0,21,24,sequence,True,True,20,0,0,261
2606,1,frontier_t0,22,0,sequence,True,True,24,0,0,261
2606,1,frontier_t0,23,27,sequence,True,True,24,0,0,261
2606,1,frontier_t0,24,33,sequence,True,True,14,0,0,261
2606,1,frontier_t0,25,25,all_of,True,True,22,0,0,261
2606,1,frontier_t0,26,5,condition_then,True,True,7,0,0,261
2606,1,frontier_t0,27,21,sequence,True,True,16,0,0,261
2606,1,frontier_t0,28,15,sequence,True,True,17,0,0,261
2606,1,frontier_t0,29,28,all_of,True,True,18,0,0,261
2606,1,frontier_t0,30,34,all_of,True,True,15,0,0,261
2606,1,frontier_t0,31,32,condition_then,True,True,9,0,0,261
2606,1,frontier_t0,32,36,branch,True,True,8,0,0,261
2606,1,frontier_t0,33,43,branch,True,True,7,0,0,261
2606,1,frontier_t0,34,4,all_of,True,True,13,0,0,261
2606,1,frontier_t0,35,17,condition_then,True,True,14,0,0,261
2606,1,frontier_t0,36,19,all_of,True,True,24,0,0,261
2606,1,frontier_t0,37,29,condition_then,True,True,7,0,0,261
2606,1,frontier_t0,38,20,condition_then,True,True,12,0,0,261
2606,1,frontier_t0,39,38,branch,True,True,10,0,0,261
2606,1,frontier_t0,40,11,condition_then,True,True,11,0,0,261
2606,1,frontier_t0,41,3,sequence,True,True,23,0,0,261
2606,1,frontier_t0,42,8,condition_then,True,True,4,0,0,261
2606,1,frontier_t0,43,26,condition_then,True,True,15,0,0,261
2606,1,frontier_t0,44,31,all_of,True,True,23,0,0,261
2606,1,frontier_t0,45,22,all_of,True,True,23,0,0,261
2606,1,optimistic_optimal_goal,0,41,branch,True,True,12,0,0,96
2606,1,optimistic_optimal_goal,1,40,branch,False,True,318,318,93,189
2606,1,optimistic_optimal_goal,2,2,condition_then,True,True,15,0,0,189
