seed,policy,wall_seconds,cpu_seconds,field_solve_seconds,process_peak_rss_bytes_so_far
73000038,virtual_frontier,2.296511108000061,2.2961343430000003,0.22620210299984933,64729088
73000038,task_virtual_frontier,2.2326261039999906,2.2323498089999987,0.2244534150003119,64729088
73000039,structural,2.9667319390000557,2.966331164000005,0,66826240
73000039,frontier_t0,0.3788122610000073,0.378725639999999,0,66826240
73000039,virtual_frontier,0.7900557560000436,0.7898861799999963,0.1461704069995733,66826240
73000039,task_virtual_frontier,0.7879245839999669,0.7878649399999986,0.1450897109997129,66826240
73000040,structural,8.895423474000097,8.894122808999999,0,66093056
73000040,frontier_t0,1.345495676999974,1.3452292509999981,0,66093056
73000040,virtual_frontier,1.891588795000132,1.8912368500000034,0.12406673500055376,66093056
73000040,task_virtual_frontier,1.8693933539999534,1.8690991900000031,0.12445867500025543,66093056
73000041,structural,0.5689379489999169,0.5687787300000018,0,66093056
73000041,frontier_t0,0.5680961740000043,0.5679811660000027,0,66093056
73000041,virtual_frontier,0.5781173500000136,0.5779529639999978,0,66093056
73000041,task_virtual_frontier,0.5685476950000066,0.5684810079999973,0,66093056
73000042,structural,0.25967975499992235,0.2596009470000027,0,66093056
73000042,frontier_t0,0.25306984900009866,0.2530133369999952,0,66093056
73000042,virtual_frontier,0.2508647349999933,0.2507934130000038,0,66093056
73000042,task_virtual_frontier,0.2517102950000094,0.2516408420000005,0,66093056
73000043,structural,26.764660417000073,26.76094684100002,0,68321280
73000043,frontier_t0,12.299322294000149,12.297756533000005,0,68321280
73000043,virtual_frontier,26.387103633000095,26.383657872999997,3.285867121000706,68321280
73000043,task_virtual_frontier,24.83016580800006,24.824485756000026,3.1738899419990503,68321280
73000044,structural,2.2230564489997278,2.222709134999974,0,68321280
73000044,frontier_t0,0.5631926220000878,0.5631354419999894,0,68321280
73000044,virtual_frontier,0.8662045200001103,0.8660482749999971,0.05422812800009069,68321280
73000044,task_virtual_frontier,0.8692580179999823,0.8690803679999988,0.05438239300031,68321280
73000045,structural,13.793569786999996,13.791830230999995,0,67469312
73000045,frontier_t0,1.015901917000015,1.015708394999999,0,67469312
73000045,virtual_frontier,1.9989461409999834,1.9987143490000006,0.3294493109999337,67469312
73000045,task_virtual_frontier,2.008797730000012,2.0085962249999922,0.3312598410000547,67469312
73000046,structural,0.05103340899999864,0.05100254699999596,0,67469312
73000046,frontier_t0,0.05032672299996932,0.050295199000007784,0,67469312
73000046,virtual_frontier,0.050562744000018256,0.05052266200000233,0,67469312
73000046,task_virtual_frontier,0.05038033300000677,0.050335362999987865,0,67469312
73000047,structural,4.781886083999993,4.7813508259999935,0,68784128
73000047,frontier_t0,4.567017379000021,4.566521040000005,0,68784128
73000047,virtual_frontier,9.294569711999983,9.29349531099999,1.1942564329997793,68784128
73000047,task_virtual_frontier,8.18337963300003,8.182506873000008,1.0951636730000303,68784128
73000048,structural,0.08769939399999771,0.08766807100001017,0,68784128
73000048,frontier_t0,0.08694066699999325,0.08690736100001573,0,68784128
73000048,virtual_frontier,0.0873268459999963,0.08728601800000746,0,68784128
73000048,task_virtual_frontier,0.08683416700000635,0.08680062999999905,0,68784128
73000049,structural,0.11188700699999288,0.1118118570000064,0,68784128
73000049,frontier_t0,0.11109932700001934,0.11104770799999386,0,68784128
73000049,virtual_frontier,0.11133328300000755,0.11130084199999857,0,68784128
73000049,task_virtual_frontier,0.11166765400004408,0.11162720199998688,0,68784128
73000050,structural,12.009487020999991,12.00599104599999,0,67551232
73000050,frontier_t0,9.634141411000009,9.633063110000004,0,67551232
73000050,virtual_frontier,20.531083736999996,20.528621822,2.2921696999999526,67551232
73000050,task_virtual_frontier,16.753871100999973,16.752029349999994,2.0000002829998706,67551232
73000051,structural,3.2734294979999845,3.2730843350000214,0,67551232
73000051,frontier_t0,3.276138700000004,3.2756255149999944,0,67551232
73000051,virtual_frontier,4.518992279000017,4.518532026999971,0.6130566469998655,67551232
73000051,task_virtual_frontier,4.351696392999983,4.351121223,0.6018752879997038,67551232
73000052,structural,6.813682553000007,6.810534200000006,0,68005888
73000052,frontier_t0,1.5528144940000033,1.5526530309999913,0,68005888
73000052,virtual_frontier,3.4759868960000375,3.4755622940000137,0.6814187190001206,68005888
73000052,task_virtual_frontier,3.4786862440000306,3.4782760559999986,0.6808877080001281,68005888
73000053,structural,0.7078434419999269,0.7077777750000251,0,68268032
73000053,frontier_t0,0.6913818400000196,0.6912856170000055,0,68268032
73000053,virtual_frontier,0.6930706350000264,0.6929914950000153,0,68268032
73000053,task_virtual_frontier,0.6985534390000794,0.6984958930000005,0,68268032
73000054,structural,0.5165841939999609,0.516510724999975,0,68268032
73000054,frontier_t0,0.5098825279999915,0.5098380959999957,0,68268032
73000054,virtual_frontier,0.5088703920000057,0.5087764430000021,0,68268032
73000054,task_virtual_frontier,0.508732550000019,0.5086272059999999,0,68268032
73000055,structural,6.513703776000057,6.513107316000006,0,66859008
73000055,frontier_t0,3.2082284999999047,3.207549655999999,0,66859008
73000055,virtual_frontier,6.158401915000013,6.157771329999997,0.6653159140031448,66859008
73000055,task_virtual_frontier,4.984133589000294,4.983421862000008,0.5790490919994227,66859008
73000056,structural,27.648762207000004,27.64445367000001,0,68464640
73000056,frontier_t0,20.307136522999826,20.30270013200004,0,69120000
73000056,virtual_frontier,35.38670372999991,35.382807335999985,5.059219167005608,69120000
73000056,task_virtual_frontier,33.59887353499994,33.59379056099999,4.840251677004744,69120000
73000057,structural,0.44342975099993964,0.4433764529999564,0,69120000
73000057,frontier_t0,0.43668631600019125,0.43659972299994365,0,69120000
73000057,virtual_frontier,0.4374092550002615,0.43734451600005286,0,69120000
73000057,task_virtual_frontier,0.4363432360000843,0.4362697800000035,0,69120000
73000058,structural,21.812092796,21.80863471400002,0,69251072
