seed,budget,task_id,task_type,method,success,steps,shortest_product_steps,base_learned_states,task_memory_states,reachable_product_states
2202,4096,7,all_of,dynamic_source,False,0,,119,8,0
2202,4096,7,all_of,product_compiler,False,0,,119,8,0
2202,4096,7,all_of,optimal_product,False,0,,119,8,0
2202,4096,8,condition_then,static_source,False,0,,119,3,0
2202,4096,8,condition_then,dynamic_source,False,0,,119,3,0
2202,4096,8,condition_then,product_compiler,False,0,,119,3,0
2202,4096,8,condition_then,optimal_product,False,0,,119,3,0
2202,4096,9,sequence,static_source,False,0,,119,4,0
2202,4096,9,sequence,dynamic_source,False,0,,119,4,0
2202,4096,9,sequence,product_compiler,False,0,,119,4,0
2202,4096,9,sequence,optimal_product,False,0,,119,4,0
2202,4096,10,all_of,static_source,False,0,,119,8,0
2202,4096,10,all_of,dynamic_source,False,0,,119,8,0
2202,4096,10,all_of,product_compiler,False,0,,119,8,0
2202,4096,10,all_of,optimal_product,False,0,,119,8,0
2202,4096,11,condition_then,static_source,False,0,,119,3,0
2202,4096,11,condition_then,dynamic_source,False,0,,119,3,0
2202,4096,11,condition_then,product_compiler,False,0,,119,3,0
2202,4096,11,condition_then,optimal_product,False,0,,119,3,0
2202,4096,12,sequence,static_source,False,512,,119,4,0
2202,4096,12,sequence,dynamic_source,False,0,,119,4,0
2202,4096,12,sequence,product_compiler,False,0,,119,4,119
2202,4096,12,sequence,optimal_product,False,0,,119,4,119
2202,4096,13,all_of,static_source,False,512,,119,8,0
2202,4096,13,all_of,dynamic_source,False,10,,119,8,0
2202,4096,13,all_of,product_compiler,False,0,,119,8,468
2202,4096,13,all_of,optimal_product,False,0,,119,8,468
2202,4096,14,condition_then,static_source,False,512,10,119,3,0
2202,4096,14,condition_then,dynamic_source,True,14,10,119,3,0
2202,4096,14,condition_then,product_compiler,True,10,10,119,3,341
2202,4096,14,condition_then,optimal_product,True,10,10,119,3,341
2202,4096,15,sequence,static_source,False,512,16,119,4,0
2202,4096,15,sequence,dynamic_source,True,16,16,119,4,0
2202,4096,15,sequence,product_compiler,True,16,16,119,4,473
2202,4096,15,sequence,optimal_product,True,16,16,119,4,473
2202,4096,16,all_of,static_source,False,512,8,119,8,0
2202,4096,16,all_of,dynamic_source,True,13,8,119,8,0
2202,4096,16,all_of,product_compiler,True,8,8,119,8,707
2202,4096,16,all_of,optimal_product,True,8,8,119,8,707
2202,4096,17,condition_then,static_source,False,512,8,119,3,0
2202,4096,17,condition_then,dynamic_source,True,8,8,119,3,0
2202,4096,17,condition_then,product_compiler,True,8,8,119,3,306
2202,4096,17,condition_then,optimal_product,True,8,8,119,3,306
2202,4096,18,sequence,static_source,False,512,,119,4,0
2202,4096,18,sequence,dynamic_source,False,7,,119,4,0
2202,4096,18,sequence,product_compiler,False,0,,119,4,237
2202,4096,18,sequence,optimal_product,False,0,,119,4,237
2202,4096,19,all_of,static_source,False,512,,119,8,0
2202,4096,19,all_of,dynamic_source,False,10,,119,8,0
2202,4096,19,all_of,product_compiler,False,0,,119,8,472
2202,4096,19,all_of,optimal_product,False,0,,119,8,472
2202,4096,20,condition_then,static_source,False,512,4,119,3,0
2202,4096,20,condition_then,dynamic_source,True,4,4,119,3,0
2202,4096,20,condition_then,product_compiler,True,4,4,119,3,305
2202,4096,20,condition_then,optimal_product,True,4,4,119,3,305
2202,4096,21,sequence,static_source,False,512,,119,4,0
2202,4096,21,sequence,dynamic_source,False,3,,119,4,0
2202,4096,21,sequence,product_compiler,False,0,,119,4,237
2202,4096,21,sequence,optimal_product,False,0,,119,4,237
2202,4096,22,all_of,static_source,False,512,,119,8,0
2202,4096,22,all_of,dynamic_source,False,10,,119,8,0
2202,4096,22,all_of,product_compiler,False,0,,119,8,472
2202,4096,22,all_of,optimal_product,False,0,,119,8,472
2202,4096,23,condition_then,static_source,False,512,,119,3,0
2202,4096,23,condition_then,dynamic_source,False,3,,119,3,0
2202,4096,23,condition_then,product_compiler,False,0,,119,3,153
2202,4096,23,condition_then,optimal_product,False,0,,119,3,153
2202,4096,24,sequence,static_source,False,512,20,119,4,0
2202,4096,24,sequence,dynamic_source,True,20,20,119,4,0
2202,4096,24,sequence,product_compiler,True,20,20,119,4,473
2202,4096,24,sequence,optimal_product,True,20,20,119,4,473
2202,4096,25,all_of,static_source,False,512,11,119,8,0
2202,4096,25,all_of,dynamic_source,True,16,11,119,8,0
2202,4096,25,all_of,product_compiler,True,11,11,119,8,940
2202,4096,25,all_of,optimal_product,True,11,11,119,8,940
2202,4096,26,condition_then,static_source,False,512,11,119,3,0
2202,4096,26,condition_then,dynamic_source,True,11,11,119,3,0
2202,4096,26,condition_then,product_compiler,True,11,11,119,3,339
2202,4096,26,condition_then,optimal_product,True,11,11,119,3,339
2202,4096,27,sequence,static_source,False,512,15,119,4,0
2202,4096,27,sequence,dynamic_source,True,15,15,119,4,0
2202,4096,27,sequence,product_compiler,True,15,15,119,4,473
2202,4096,27,sequence,optimal_product,True,15,15,119,4,473
2202,4096,28,all_of,static_source,False,512,10,119,8,0
2202,4096,28,all_of,dynamic_source,True,10,10,119,8,0
2202,4096,28,all_of,product_compiler,True,10,10,119,8,940
2202,4096,28,all_of,optimal_product,True,10,10,119,8,940
2202,4096,29,condition_then,static_source,False,512,,119,3,0
2202,4096,29,condition_then,dynamic_source,False,3,,119,3,0
2202,4096,29,condition_then,product_compiler,False,0,,119,3,225
2202,4096,29,condition_then,optimal_product,False,0,,119,3,225
2202,4096,30,sequence,static_source,False,512,17,119,4,0
2202,4096,30,sequence,dynamic_source,True,17,17,119,4,0
2202,4096,30,sequence,product_compiler,True,17,17,119,4,472
2202,4096,30,sequence,optimal_product,True,17,17,119,4,472
2202,4096,31,all_of,static_source,False,512,12,119,8,0
2202,4096,31,all_of,dynamic_source,True,12,12,119,8,0
2202,4096,31,all_of,product_compiler,True,12,12,119,8,940
2202,4096,31,all_of,optimal_product,True,12,12,119,8,940
2202,4096,32,condition_then,static_source,False,512,8,119,3,0
2202,4096,32,condition_then,dynamic_source,True,8,8,119,3,0
2202,4096,32,condition_then,product_compiler,True,8,8,119,3,344
2202,4096,32,condition_then,optimal_product,True,8,8,119,3,344
2202,4096,33,sequence,static_source,False,512,,119,4,0
2202,4096,33,sequence,dynamic_source,False,12,,119,4,0
2202,4096,33,sequence,product_compiler,False,0,,119,4,355
2202,4096,33,sequence,optimal_product,False,0,,119,4,355
2202,4096,34,all_of,static_source,False,512,18,119,8,0
2202,4096,34,all_of,dynamic_source,True,21,18,119,8,0
2202,4096,34,all_of,product_compiler,True,20,18,119,8,940
2202,4096,34,all_of,optimal_product,True,18,18,119,8,940
2202,4096,35,condition_then,static_source,False,512,7,119,3,0
2202,4096,35,condition_then,dynamic_source,True,7,7,119,3,0
2202,4096,35,condition_then,product_compiler,True,7,7,119,3,329
2202,4096,35,condition_then,optimal_product,True,7,7,119,3,329
2202,4096,36,branch,static_source,False,512,8,119,4,0
2202,4096,36,branch,dynamic_source,True,12,8,119,4,0
2202,4096,36,branch,product_compiler,True,8,8,119,4,472
2202,4096,36,branch,optimal_product,True,8,8,119,4,472
2202,4096,37,branch,static_source,False,512,10,119,4,0
2202,4096,37,branch,dynamic_source,True,13,10,119,4,0
2202,4096,37,branch,product_compiler,True,13,10,119,4,471
2202,4096,37,branch,optimal_product,True,10,10,119,4,471
2202,4096,38,branch,static_source,False,512,9,119,4,0
2202,4096,38,branch,dynamic_source,False,3,9,119,4,0
2202,4096,38,branch,product_compiler,True,9,9,119,4,473
2202,4096,38,branch,optimal_product,True,9,9,119,4,473
2202,4096,39,branch,static_source,False,512,7,119,4,0
2202,4096,39,branch,dynamic_source,False,5,7,119,4,0
2202,4096,39,branch,product_compiler,True,7,7,119,4,473
2202,4096,39,branch,optimal_product,True,7,7,119,4,473
2202,4096,40,branch,static_source,False,512,10,119,4,0
2202,4096,40,branch,dynamic_source,True,14,10,119,4,0
2202,4096,40,branch,product_compiler,True,10,10,119,4,471
2202,4096,40,branch,optimal_product,True,10,10,119,4,471
2202,4096,41,branch,static_source,False,512,8,119,4,0
2202,4096,41,branch,dynamic_source,False,2,8,119,4,0
2202,4096,41,branch,product_compiler,True,8,8,119,4,471
2202,4096,41,branch,optimal_product,True,8,8,119,4,471
2202,4096,42,branch,static_source,False,512,15,119,4,0
2202,4096,42,branch,dynamic_source,True,15,15,119,4,0
2202,4096,42,branch,product_compiler,True,15,15,119,4,355
2202,4096,42,branch,optimal_product,True,15,15,119,4,355
2202,4096,43,branch,static_source,False,0,,119,4,0
2202,4096,43,branch,dynamic_source,False,0,,119,4,0
2202,4096,43,branch,product_compiler,False,0,,119,4,0
2202,4096,43,branch,optimal_product,False,0,,119,4,0
2202,4096,44,branch,static_source,False,512,8,119,4,0
2202,4096,44,branch,dynamic_source,True,13,8,119,4,0
2202,4096,44,branch,product_compiler,True,8,8,119,4,472
2202,4096,44,branch,optimal_product,True,8,8,119,4,472
2202,4096,45,branch,static_source,False,512,9,119,4,0
2202,4096,45,branch,dynamic_source,True,9,9,119,4,0
2202,4096,45,branch,product_compiler,True,9,9,119,4,471
2202,4096,45,branch,optimal_product,True,9,9,119,4,471
2202,8192,0,sequence,static_source,False,512,16,139,4,0
2202,8192,0,sequence,dynamic_source,True,16,16,139,4,0
2202,8192,0,sequence,product_compiler,True,16,16,139,4,553
2202,8192,0,sequence,optimal_product,True,16,16,139,4,553
2202,8192,1,all_of,static_source,False,512,9,139,8,0
2202,8192,1,all_of,dynamic_source,True,9,9,139,8,0
2202,8192,1,all_of,product_compiler,True,9,9,139,8,1100
2202,8192,1,all_of,optimal_product,True,9,9,139,8,1100
2202,8192,2,condition_then,static_source,False,512,6,139,3,0
2202,8192,2,condition_then,dynamic_source,True,6,6,139,3,0
2202,8192,2,condition_then,product_compiler,True,6,6,139,3,390
2202,8192,2,condition_then,optimal_product,True,6,6,139,3,390
2202,8192,3,sequence,static_source,False,512,20,139,4,0
2202,8192,3,sequence,dynamic_source,True,20,20,139,4,0
2202,8192,3,sequence,product_compiler,True,20,20,139,4,552
2202,8192,3,sequence,optimal_product,True,20,20,139,4,552
2202,8192,4,all_of,static_source,False,512,17,139,8,0
2202,8192,4,all_of,dynamic_source,True,17,17,139,8,0
2202,8192,4,all_of,product_compiler,True,17,17,139,8,1096
2202,8192,4,all_of,optimal_product,True,17,17,139,8,1096
2202,8192,5,condition_then,static_source,False,512,13,139,3,0
2202,8192,5,condition_then,dynamic_source,True,13,13,139,3,0
2202,8192,5,condition_then,product_compiler,True,13,13,139,3,321
2202,8192,5,condition_then,optimal_product,True,13,13,139,3,321
2202,8192,6,sequence,static_source,False,512,16,139,4,0
2202,8192,6,sequence,dynamic_source,True,16,16,139,4,0
2202,8192,6,sequence,product_compiler,True,16,16,139,4,552
2202,8192,6,sequence,optimal_product,True,16,16,139,4,552
2202,8192,7,all_of,static_source,False,512,14,139,8,0
2202,8192,7,all_of,dynamic_source,True,17,14,139,8,0
2202,8192,7,all_of,product_compiler,True,14,14,139,8,1096
2202,8192,7,all_of,optimal_product,True,14,14,139,8,1096
2202,8192,8,condition_then,static_source,False,512,4,139,3,0
2202,8192,8,condition_then,dynamic_source,True,4,4,139,3,0
2202,8192,8,condition_then,product_compiler,True,4,4,139,3,384
2202,8192,8,condition_then,optimal_product,True,4,4,139,3,384
2202,8192,9,sequence,static_source,False,512,21,139,4,0
2202,8192,9,sequence,dynamic_source,True,22,21,139,4,0
2202,8192,9,sequence,product_compiler,True,22,21,139,4,553
2202,8192,9,sequence,optimal_product,True,21,21,139,4,553
2202,8192,10,all_of,static_source,False,512,12,139,8,0
2202,8192,10,all_of,dynamic_source,True,16,12,139,8,0
2202,8192,10,all_of,product_compiler,True,12,12,139,8,1100
2202,8192,10,all_of,optimal_product,True,12,12,139,8,1100
2202,8192,11,condition_then,static_source,False,512,13,139,3,0
2202,8192,11,condition_then,dynamic_source,True,14,13,139,3,0
2202,8192,11,condition_then,product_compiler,True,14,13,139,3,402
2202,8192,11,condition_then,optimal_product,True,13,13,139,3,402
2202,8192,12,sequence,static_source,False,512,15,139,4,0
2202,8192,12,sequence,dynamic_source,True,15,15,139,4,0
2202,8192,12,sequence,product_compiler,True,15,15,139,4,552
2202,8192,12,sequence,optimal_product,True,15,15,139,4,552
2202,8192,13,all_of,static_source,False,512,15,139,8,0
2202,8192,13,all_of,dynamic_source,True,21,15,139,8,0
2202,8192,13,all_of,product_compiler,True,15,15,139,8,1096
2202,8192,13,all_of,optimal_product,True,15,15,139,8,1096
2202,8192,14,condition_then,static_source,False,512,10,139,3,0
2202,8192,14,condition_then,dynamic_source,True,10,10,139,3,0
2202,8192,14,condition_then,product_compiler,True,10,10,139,3,381
2202,8192,14,condition_then,optimal_product,True,10,10,139,3,381
2202,8192,15,sequence,static_source,False,512,16,139,4,0
2202,8192,15,sequence,dynamic_source,True,16,16,139,4,0
2202,8192,15,sequence,product_compiler,True,16,16,139,4,553
2202,8192,15,sequence,optimal_product,True,16,16,139,4,553
2202,8192,16,all_of,static_source,False,512,8,139,8,0
2202,8192,16,all_of,dynamic_source,True,13,8,139,8,0
2202,8192,16,all_of,product_compiler,True,8,8,139,8,1096
2202,8192,16,all_of,optimal_product,True,8,8,139,8,1096
2202,8192,17,condition_then,static_source,False,512,8,139,3,0
2202,8192,17,condition_then,dynamic_source,True,8,8,139,3,0
2202,8192,17,condition_then,product_compiler,True,8,8,139,3,366
2202,8192,17,condition_then,optimal_product,True,8,8,139,3,366
2202,8192,18,sequence,static_source,False,512,23,139,4,0
2202,8192,18,sequence,dynamic_source,True,23,23,139,4,0
2202,8192,18,sequence,product_compiler,True,23,23,139,4,553
2202,8192,18,sequence,optimal_product,True,23,23,139,4,553
2202,8192,19,all_of,static_source,False,512,12,139,8,0
2202,8192,19,all_of,dynamic_source,True,18,12,139,8,0
2202,8192,19,all_of,product_compiler,True,12,12,139,8,1100
2202,8192,19,all_of,optimal_product,True,12,12,139,8,1100
2202,8192,20,condition_then,static_source,False,512,4,139,3,0
2202,8192,20,condition_then,dynamic_source,True,4,4,139,3,0
2202,8192,20,condition_then,product_compiler,True,4,4,139,3,365
2202,8192,20,condition_then,optimal_product,True,4,4,139,3,365
2202,8192,21,sequence,static_source,False,512,17,139,4,0
2202,8192,21,sequence,dynamic_source,True,17,17,139,4,0
2202,8192,21,sequence,product_compiler,True,17,17,139,4,553
2202,8192,21,sequence,optimal_product,True,17,17,139,4,553
2202,8192,22,all_of,static_source,False,512,16,139,8,0
2202,8192,22,all_of,dynamic_source,True,18,16,139,8,0
2202,8192,22,all_of,product_compiler,True,16,16,139,8,1100
2202,8192,22,all_of,optimal_product,True,16,16,139,8,1100
2202,8192,23,condition_then,static_source,False,512,9,139,3,0
2202,8192,23,condition_then,dynamic_source,True,9,9,139,3,0
2202,8192,23,condition_then,product_compiler,True,9,9,139,3,314
2202,8192,23,condition_then,optimal_product,True,9,9,139,3,314
2202,8192,24,sequence,static_source,False,512,16,139,4,0
2202,8192,24,sequence,dynamic_source,True,16,16,139,4,0
2202,8192,24,sequence,product_compiler,True,16,16,139,4,553
2202,8192,24,sequence,optimal_product,True,16,16,139,4,553
2202,8192,25,all_of,static_source,False,512,11,139,8,0
2202,8192,25,all_of,dynamic_source,True,16,11,139,8,0
2202,8192,25,all_of,product_compiler,True,11,11,139,8,1100
2202,8192,25,all_of,optimal_product,True,11,11,139,8,1100
2202,8192,26,condition_then,static_source,False,512,11,139,3,0
2202,8192,26,condition_then,dynamic_source,True,11,11,139,3,0
2202,8192,26,condition_then,product_compiler,True,11,11,139,3,397
2202,8192,26,condition_then,optimal_product,True,11,11,139,3,397
2202,8192,27,sequence,static_source,False,512,15,139,4,0
2202,8192,27,sequence,dynamic_source,True,15,15,139,4,0
2202,8192,27,sequence,product_compiler,True,15,15,139,4,553
2202,8192,27,sequence,optimal_product,True,15,15,139,4,553
2202,8192,28,all_of,static_source,False,512,10,139,8,0
2202,8192,28,all_of,dynamic_source,True,10,10,139,8,0
2202,8192,28,all_of,product_compiler,True,10,10,139,8,1100
2202,8192,28,all_of,optimal_product,True,10,10,139,8,1100
2202,8192,29,condition_then,static_source,False,512,13,139,3,0
2202,8192,29,condition_then,dynamic_source,True,13,13,139,3,0
2202,8192,29,condition_then,product_compiler,True,13,13,139,3,402
2202,8192,29,condition_then,optimal_product,True,13,13,139,3,402
2202,8192,30,sequence,static_source,False,512,16,139,4,0
2202,8192,30,sequence,dynamic_source,True,16,16,139,4,0
2202,8192,30,sequence,product_compiler,True,16,16,139,4,552
2202,8192,30,sequence,optimal_product,True,16,16,139,4,552
2202,8192,31,all_of,static_source,False,512,12,139,8,0
2202,8192,31,all_of,dynamic_source,True,12,12,139,8,0
2202,8192,31,all_of,product_compiler,True,12,12,139,8,1100
2202,8192,31,all_of,optimal_product,True,12,12,139,8,1100
2202,8192,32,condition_then,static_source,False,512,8,139,3,0
2202,8192,32,condition_then,dynamic_source,True,8,8,139,3,0
2202,8192,32,condition_then,product_compiler,True,8,8,139,3,404
2202,8192,32,condition_then,optimal_product,True,8,8,139,3,404
2202,8192,33,sequence,static_source,False,512,19,139,4,0
2202,8192,33,sequence,dynamic_source,True,21,19,139,4,0
2202,8192,33,sequence,product_compiler,True,21,19,139,4,553
2202,8192,33,sequence,optimal_product,True,19,19,139,4,553
2202,8192,34,all_of,static_source,False,512,18,139,8,0
2202,8192,34,all_of,dynamic_source,True,21,18,139,8,0
2202,8192,34,all_of,product_compiler,True,21,18,139,8,1100
2202,8192,34,all_of,optimal_product,True,18,18,139,8,1100
2202,8192,35,condition_then,static_source,False,512,7,139,3,0
2202,8192,35,condition_then,dynamic_source,True,7,7,139,3,0
2202,8192,35,condition_then,product_compiler,True,7,7,139,3,390
2202,8192,35,condition_then,optimal_product,True,7,7,139,3,390
2202,8192,36,branch,static_source,False,512,8,139,4,0
2202,8192,36,branch,dynamic_source,True,12,8,139,4,0
2202,8192,36,branch,product_compiler,True,8,8,139,4,552
2202,8192,36,branch,optimal_product,True,8,8,139,4,552
2202,8192,37,branch,static_source,False,512,8,139,4,0
2202,8192,37,branch,dynamic_source,True,13,8,139,4,0
2202,8192,37,branch,product_compiler,True,8,8,139,4,552
2202,8192,37,branch,optimal_product,True,8,8,139,4,552
2202,8192,38,branch,static_source,False,512,7,139,4,0
2202,8192,38,branch,dynamic_source,True,12,7,139,4,0
2202,8192,38,branch,product_compiler,True,7,7,139,4,552
2202,8192,38,branch,optimal_product,True,7,7,139,4,552
2202,8192,39,branch,static_source,False,512,7,139,4,0
2202,8192,39,branch,dynamic_source,True,15,7,139,4,0
2202,8192,39,branch,product_compiler,True,7,7,139,4,551
2202,8192,39,branch,optimal_product,True,7,7,139,4,551
2202,8192,40,branch,static_source,False,512,10,139,4,0
2202,8192,40,branch,dynamic_source,True,14,10,139,4,0
2202,8192,40,branch,product_compiler,True,10,10,139,4,551
2202,8192,40,branch,optimal_product,True,10,10,139,4,551
2202,8192,41,branch,static_source,False,512,8,139,4,0
2202,8192,41,branch,dynamic_source,True,12,8,139,4,0
2202,8192,41,branch,product_compiler,True,8,8,139,4,552
2202,8192,41,branch,optimal_product,True,8,8,139,4,552
2202,8192,42,branch,static_source,False,512,8,139,4,0
2202,8192,42,branch,dynamic_source,True,15,8,139,4,0
2202,8192,42,branch,product_compiler,True,8,8,139,4,548
2202,8192,42,branch,optimal_product,True,8,8,139,4,548
2202,8192,43,branch,static_source,False,512,9,139,4,0
2202,8192,43,branch,dynamic_source,True,9,9,139,4,0
2202,8192,43,branch,product_compiler,True,9,9,139,4,552
2202,8192,43,branch,optimal_product,True,9,9,139,4,552
2202,8192,44,branch,static_source,False,512,8,139,4,0
2202,8192,44,branch,dynamic_source,True,13,8,139,4,0
2202,8192,44,branch,product_compiler,True,8,8,139,4,551
2202,8192,44,branch,optimal_product,True,8,8,139,4,551
2202,8192,45,branch,static_source,False,512,9,139,4,0
2202,8192,45,branch,dynamic_source,True,9,9,139,4,0
2202,8192,45,branch,product_compiler,True,9,9,139,4,552
2202,8192,45,branch,optimal_product,True,9,9,139,4,552
2303,512,0,sequence,static_source,False,512,20,93,4,0
2303,512,0,sequence,dynamic_source,True,20,20,93,4,0
2303,512,0,sequence,product_compiler,True,20,20,93,4,369
2303,512,0,sequence,optimal_product,True,20,20,93,4,369
2303,512,1,all_of,static_source,False,512,15,93,8,0
2303,512,1,all_of,dynamic_source,True,15,15,93,8,0
2303,512,1,all_of,product_compiler,True,15,15,93,8,732
2303,512,1,all_of,optimal_product,True,15,15,93,8,732
2303,512,2,condition_then,static_source,False,512,13,93,3,0
2303,512,2,condition_then,dynamic_source,True,13,13,93,3,0
2303,512,2,condition_then,product_compiler,True,13,13,93,3,223
2303,512,2,condition_then,optimal_product,True,13,13,93,3,223
2303,512,3,sequence,static_source,False,512,19,93,4,0
2303,512,3,sequence,dynamic_source,True,19,19,93,4,0
2303,512,3,sequence,product_compiler,True,19,19,93,4,369
2303,512,3,sequence,optimal_product,True,19,19,93,4,369
2303,512,4,all_of,static_source,False,512,13,93,8,0
2303,512,4,all_of,dynamic_source,True,13,13,93,8,0
2303,512,4,all_of,product_compiler,True,13,13,93,8,732
2303,512,4,all_of,optimal_product,True,13,13,93,8,732
2303,512,5,condition_then,static_source,False,512,12,93,3,0
2303,512,5,condition_then,dynamic_source,True,12,12,93,3,0
2303,512,5,condition_then,product_compiler,True,12,12,93,3,260
2303,512,5,condition_then,optimal_product,True,12,12,93,3,260
2303,512,6,sequence,static_source,False,512,11,93,4,0
2303,512,6,sequence,dynamic_source,True,11,11,93,4,0
2303,512,6,sequence,product_compiler,True,11,11,93,4,369
2303,512,6,sequence,optimal_product,True,11,11,93,4,369
2303,512,7,all_of,static_source,False,512,13,93,8,0
2303,512,7,all_of,dynamic_source,True,13,13,93,8,0
2303,512,7,all_of,product_compiler,True,13,13,93,8,732
2303,512,7,all_of,optimal_product,True,13,13,93,8,732
2303,512,8,condition_then,static_source,False,512,7,93,3,0
2303,512,8,condition_then,dynamic_source,True,7,7,93,3,0
2303,512,8,condition_then,product_compiler,True,7,7,93,3,211
2303,512,8,condition_then,optimal_product,True,7,7,93,3,211
2303,512,9,sequence,static_source,False,512,27,93,4,0
2303,512,9,sequence,dynamic_source,True,27,27,93,4,0
2303,512,9,sequence,product_compiler,True,27,27,93,4,369
2303,512,9,sequence,optimal_product,True,27,27,93,4,369
2303,512,10,all_of,static_source,False,512,18,93,8,0
2303,512,10,all_of,dynamic_source,True,18,18,93,8,0
2303,512,10,all_of,product_compiler,True,18,18,93,8,732
2303,512,10,all_of,optimal_product,True,18,18,93,8,732
2303,512,11,condition_then,static_source,False,512,19,93,3,0
2303,512,11,condition_then,dynamic_source,True,19,19,93,3,0
2303,512,11,condition_then,product_compiler,True,19,19,93,3,268
2303,512,11,condition_then,optimal_product,True,19,19,93,3,268
2303,512,12,sequence,static_source,False,512,18,93,4,0
2303,512,12,sequence,dynamic_source,True,18,18,93,4,0
2303,512,12,sequence,product_compiler,True,18,18,93,4,369
2303,512,12,sequence,optimal_product,True,18,18,93,4,369
2303,512,13,all_of,static_source,False,512,19,93,8,0
2303,512,13,all_of,dynamic_source,True,19,19,93,8,0
2303,512,13,all_of,product_compiler,True,19,19,93,8,732
2303,512,13,all_of,optimal_product,True,19,19,93,8,732
2303,512,14,condition_then,static_source,False,512,14,93,3,0
2303,512,14,condition_then,dynamic_source,True,14,14,93,3,0
2303,512,14,condition_then,product_compiler,True,14,14,93,3,195
2303,512,14,condition_then,optimal_product,True,14,14,93,3,195
2303,512,15,sequence,static_source,False,512,14,93,4,0
2303,512,15,sequence,dynamic_source,True,14,14,93,4,0
2303,512,15,sequence,product_compiler,True,14,14,93,4,369
2303,512,15,sequence,optimal_product,True,14,14,93,4,369
2303,512,16,all_of,static_source,False,512,13,93,8,0
2303,512,16,all_of,dynamic_source,True,13,13,93,8,0
2303,512,16,all_of,product_compiler,True,13,13,93,8,732
2303,512,16,all_of,optimal_product,True,13,13,93,8,732
2303,512,17,condition_then,static_source,False,512,14,93,3,0
2303,512,17,condition_then,dynamic_source,True,14,14,93,3,0
2303,512,17,condition_then,product_compiler,True,14,14,93,3,250
2303,512,17,condition_then,optimal_product,True,14,14,93,3,250
2303,512,18,sequence,static_source,False,512,14,93,4,0
2303,512,18,sequence,dynamic_source,True,14,14,93,4,0
2303,512,18,sequence,product_compiler,True,14,14,93,4,369
2303,512,18,sequence,optimal_product,True,14,14,93,4,369
2303,512,19,all_of,static_source,False,512,9,93,8,0
2303,512,19,all_of,dynamic_source,True,9,9,93,8,0
2303,512,19,all_of,product_compiler,True,9,9,93,8,732
2303,512,19,all_of,optimal_product,True,9,9,93,8,732
2303,512,20,condition_then,static_source,False,512,5,93,3,0
2303,512,20,condition_then,dynamic_source,True,7,5,93,3,0
2303,512,20,condition_then,product_compiler,True,5,5,93,3,241
2303,512,20,condition_then,optimal_product,True,5,5,93,3,241
2303,512,21,sequence,static_source,False,512,22,93,4,0
2303,512,21,sequence,dynamic_source,True,22,22,93,4,0
2303,512,21,sequence,product_compiler,True,22,22,93,4,369
2303,512,21,sequence,optimal_product,True,22,22,93,4,369
2303,512,22,all_of,static_source,False,512,21,93,8,0
2303,512,22,all_of,dynamic_source,True,23,21,93,8,0
2303,512,22,all_of,product_compiler,True,21,21,93,8,732
2303,512,22,all_of,optimal_product,True,21,21,93,8,732
2303,512,23,condition_then,static_source,False,512,7,93,3,0
2303,512,23,condition_then,dynamic_source,True,7,7,93,3,0
2303,512,23,condition_then,product_compiler,True,7,7,93,3,230
2303,512,23,condition_then,optimal_product,True,7,7,93,3,230
2303,512,24,sequence,static_source,False,512,13,93,4,0
2303,512,24,sequence,dynamic_source,True,13,13,93,4,0
2303,512,24,sequence,product_compiler,True,13,13,93,4,369
2303,512,24,sequence,optimal_product,True,13,13,93,4,369
2303,512,25,all_of,static_source,False,512,14,93,8,0
2303,512,25,all_of,dynamic_source,True,15,14,93,8,0
2303,512,25,all_of,product_compiler,True,14,14,93,8,732
2303,512,25,all_of,optimal_product,True,14,14,93,8,732
2303,512,26,condition_then,static_source,False,512,7,93,3,0
2303,512,26,condition_then,dynamic_source,True,7,7,93,3,0
2303,512,26,condition_then,product_compiler,True,7,7,93,3,223
2303,512,26,condition_then,optimal_product,True,7,7,93,3,223
2303,512,27,sequence,static_source,False,512,20,93,4,0
2303,512,27,sequence,dynamic_source,True,20,20,93,4,0
2303,512,27,sequence,product_compiler,True,20,20,93,4,369
2303,512,27,sequence,optimal_product,True,20,20,93,4,369
2303,512,28,all_of,static_source,False,512,13,93,8,0
2303,512,28,all_of,dynamic_source,True,13,13,93,8,0
2303,512,28,all_of,product_compiler,True,13,13,93,8,732
2303,512,28,all_of,optimal_product,True,13,13,93,8,732
2303,512,29,condition_then,static_source,False,512,7,93,3,0
2303,512,29,condition_then,dynamic_source,True,7,7,93,3,0
2303,512,29,condition_then,product_compiler,True,7,7,93,3,259
2303,512,29,condition_then,optimal_product,True,7,7,93,3,259
2303,512,30,sequence,static_source,False,512,17,93,4,0
2303,512,30,sequence,dynamic_source,True,17,17,93,4,0
2303,512,30,sequence,product_compiler,True,17,17,93,4,369
2303,512,30,sequence,optimal_product,True,17,17,93,4,369
2303,512,31,all_of,static_source,False,512,11,93,8,0
2303,512,31,all_of,dynamic_source,True,11,11,93,8,0
2303,512,31,all_of,product_compiler,True,11,11,93,8,732
2303,512,31,all_of,optimal_product,True,11,11,93,8,732
2303,512,32,condition_then,static_source,False,512,8,93,3,0
2303,512,32,condition_then,dynamic_source,True,8,8,93,3,0
2303,512,32,condition_then,product_compiler,True,8,8,93,3,270
2303,512,32,condition_then,optimal_product,True,8,8,93,3,270
2303,512,33,sequence,static_source,False,512,19,93,4,0
